species	assembly	run	read_id	caller	gene5	gene3	chrom5	chrom3	strand5	strand3	boundary5_0based	boundary3_0based	query_gap_nt	status	start5	end5	qstart5	qend5	start3	end3	qstart3	qend3	original_read_id	mapq5	aligned_nt5	mapq3	aligned_nt3	alignment_qc_pass	symbol5	symbol3	genion_flag	statistical_flag	caller_statistical_pass
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.662902	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			0	40			97	1322	fb8f563f-a7a0-4c91-a5de-96cb194010b6	60	39	60	1190	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.664460	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			0	40			99	1321	734d85c5-1a09-4995-80eb-874331fd33a9	60	39	60	1194	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.665119	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	64	observed exon-aligned boundaries; not exon-repaired; not conserved			4	76			140	1338	7391e4a9-6ed3-493a-a1a7-a1ee4f1cc00a	60	67	60	1159	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.665919	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			2	42			103	1323	09e0af80-c29d-4bad-a511-60dcf5fe8516	60	39	60	1202	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.666165	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	observed exon-aligned boundaries; not exon-repaired; not conserved			0	41			103	1321	8fd504d0-071e-44d5-9a10-7c0b31a2c883	60	41	60	1195	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.673596	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			0	89			150	1353	cf257f51-c985-4f42-bcc9-ab4b9624bd09	60	88	60	1186	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.674182	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			1	44			102	1311	c5fdc315-a328-4f91-baf8-d83a6ecc31fc	60	42	60	1188	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.674759	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			98	1302	89766275-8624-4933-b01e-7ddbc349cd5e	60	41	60	1181	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.676008	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			2	43			100	1329	8c0c0034-1454-46b1-9ab8-d1fbf0e33f3d	60	41	60	1212	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.676526	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	observed exon-aligned boundaries; not exon-repaired; not conserved			2	40			103	1322	6b19a685-16be-4f84-b316-ee31fc00d3a1	60	38	60	1190	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.686588	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			0	43			102	1312	d215bb14-3f02-4588-a23d-90be19e90fcd	60	42	60	1190	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.687467	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			4	41			97	1345	beb95356-6b20-41d7-828e-9f737397fd45	60	37	60	1214	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.692467	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			7	43			101	1288	c78eeba0-f4f2-4825-accb-997ddf8d5694	60	35	60	1146	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.696114	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			101	1317	920ce5da-0479-49a8-812b-37caf73550cf	60	42	60	1194	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.696946	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			2	37			94	1316	7951d4da-5938-4518-9f4c-80db46798fa8	60	35	60	1196	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.698378	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			1	45			101	1323	38044186-237e-49fb-b5f5-e3c5263e14d6	60	41	60	1192	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.698484	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			99	1381	e3311c0f-2914-4de2-a6d6-0b9b48ed6557	60	40	60	1212	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.699785	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			0	37			93	1320	6d778db3-1b83-452e-8c50-d62f40675ca0	60	37	60	1199	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.700681	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	observed exon-aligned boundaries; not exon-repaired; not conserved			2	40			102	1311	e455416d-4661-4e10-9391-670f06b4c8f6	60	38	60	1187	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.704403	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			6	37			97	1311	19e5c1db-807c-4b0d-9fa2-cef27da8cf38	60	31	60	1200	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.705306	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			23	44			104	1334	b7ec05fc-d762-4813-a576-fefa6b3216f7	60	21	60	1189	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.707976	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	63	observed exon-aligned boundaries; not exon-repaired; not conserved			0	44			107	1419	d19a7942-d0c6-4471-bc3c-3fab29c47cc3	60	41	60	1170	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.708178	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			0	41			98	1303	5a43b306-fb2f-4389-83dd-85c9d0cd2d2f	60	41	60	1171	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.708892	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			9	47			108	1350	30dfd01d-20e4-4252-9e5f-ecbd39a984f1	60	37	60	1212	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.708917	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	observed exon-aligned boundaries; not exon-repaired; not conserved			3	41			96	1342	7cc4462e-4492-4f02-8f4a-83af23463df1	60	38	60	1212	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.709498	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	64	observed exon-aligned boundaries; not exon-repaired; not conserved			6	42			106	1311	c0cfe993-677d-4ee4-a66f-ddf211214c0f	60	36	60	1175	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.713552	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			30	43			100	1331	ba7bf162-88f4-4c8c-ab5b-c48196dd992b	60	13	60	1202	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.718592	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			3	41			99	1314	838c7dbb-bbbd-45c3-976f-9a07da1f6d71	60	38	60	1206	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.724431	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	observed exon-aligned boundaries; not exon-repaired; not conserved			0	45			100	1329	e4d215a4-ae03-4470-9ac0-d986a45631f4	60	44	60	1192	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.730471	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	observed exon-aligned boundaries; not exon-repaired; not conserved			3	43			98	1329	704946c1-9892-4c57-aee7-6ef65c2503a0	60	36	60	1179	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.736048	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			2	30			87	1315	b462948c-b2b3-4965-ae7c-ed85a9fdd321	60	28	60	1186	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.736690	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			0	41			100	1347	438c5925-3718-4371-884e-a3e397509df4	60	39	60	1217	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.740566	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			1	42			101	1325	5de9c4ea-c429-440a-9d7e-0db10e6325a0	60	41	60	1206	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.742225	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	65	observed exon-aligned boundaries; not exon-repaired; not conserved			5	45			110	1354	d7dbab3f-6ef2-4dbd-b06d-b8ccf4231b1c	60	38	60	1177	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.747515	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			1	43			100	1325	fca22027-1429-4853-9e7e-088827880cea	60	42	60	1194	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.749384	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	observed exon-aligned boundaries; not exon-repaired; not conserved			0	71			133	1361	dfd5e3b1-4f19-42d0-9ad8-a984ade7631c	60	70	60	1202	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.750299	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	94	observed exon-aligned boundaries; not exon-repaired; not conserved			3	40			134	1337	905c71ad-d6b2-4164-8e11-6ac0edde2678	60	37	60	1180	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.750562	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	observed exon-aligned boundaries; not exon-repaired; not conserved			4	69			69	1284	a1f1f1ab-776d-44bf-93fd-11d746876aad	60	65	60	1184	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.753488	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			0	79			137	1367	8b5258e5-c10d-4674-a11d-13eda6cd9b1a	60	75	60	1206	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.754009	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	66	observed exon-aligned boundaries; not exon-repaired; not conserved			1	41			107	1345	98afa4e7-1727-4d70-9cd9-e340cd332350	60	40	60	1214	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.761030	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			104	1351	d337b205-d717-4048-90e6-9b6bf70bd344	60	42	60	1202	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.762076	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			3	41			100	1334	b151b677-b172-47c6-a99f-a1f418fbd469	60	36	60	1204	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.764106	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			1	52			111	1362	5b10c084-ee65-40c4-932a-ee4572acfb1c	60	42	60	1231	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.766520	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	observed exon-aligned boundaries; not exon-repaired; not conserved			7	33			87	1254	623339b2-cb80-4c9f-a604-19fc0c40712f	60	26	60	1110	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.767107	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			100	1333	d20159ca-9b4b-4b42-a366-141df1a8df6f	60	41	60	1211	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.767478	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	54	observed exon-aligned boundaries; not exon-repaired; not conserved			5	46			100	1334	98ed5076-05b3-4002-98da-619037563064	60	38	60	1200	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.768539	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			4	41			101	1344	f3c6455e-d8c1-4999-919e-7ca2666e87e4	60	36	60	1210	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.770287	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			6	87			145	1325	4836dbc5-4fc8-4481-87cd-0b236f5e7dd3	60	78	60	1159	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.775306	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	55	observed exon-aligned boundaries; not exon-repaired; not conserved			0	45			100	1325	05c93888-8cef-41fe-8286-1fbed4b7d8aa	60	43	60	1199	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.775342	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			2	39			99	1329	4fed23ec-bcc1-4fef-9d0b-20df75c3a971	60	37	60	1195	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.781175	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			5	42			102	1309	420caaa5-eb53-49d5-9367-2c41e0a7a8b8	60	37	60	1187	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.783007	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	57	observed exon-aligned boundaries; not exon-repaired; not conserved			4	45			102	1334	30a1b7a3-070c-4da5-b684-e2bd8e934a36	60	38	60	1195	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.783435	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			0	38			97	1279	a9ab51e5-688c-403e-a126-15ee9a420875	60	38	60	1167	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.786686	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			4	42			100	1302	afae5857-58ff-46ec-8411-b0204bf1ab8f	60	38	60	1179	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.789208	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			11	64			125	1353	995c6d27-520f-4433-8a82-aa3712c3dd68	60	52	60	1200	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.792453	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	observed exon-aligned boundaries; not exon-repaired; not conserved			2	152			152	1390	dfcda982-3829-4184-aa0b-47ae70461166	60	145	60	1202	True	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.797009	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			2	39			98	1337	5025358f-61f8-45c9-955f-010e3eca444e	60	37	60	1211	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.798180	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			0	42			98	1323	043312be-3828-4873-81fd-5df20de4bffe	60	41	60	1206	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.800721	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			2	41			100	1309	43c871cd-a8cf-4b56-821c-bec3105c7506	60	39	60	1190	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.803370	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			0	39			95	1270	e386c45e-b49c-404a-b4f4-b3dcc9eb8482	60	38	60	1117	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.805969	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			0	43			102	1306	03e234f8-12b9-4b5c-852b-b73d01030bd0	60	42	60	1186	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.806461	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	0	observed exon-aligned boundaries; not exon-repaired; not conserved			3	66			66	1265	9d23f40d-1f6f-4c06-baad-c4dc4b807c6c	60	62	60	1184	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.811311	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			0	40			100	1332	c8230dd4-eb09-4650-a9dd-5d4acf0f5506	60	40	60	1206	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.812988	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			4	43			102	1322	e67e14e6-a5de-45f9-9367-1b1f75ee4c55	60	38	60	1187	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.816939	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	58	observed exon-aligned boundaries; not exon-repaired; not conserved			0	40			98	1300	b0ea1300-e1f8-47dd-aa1f-cdb460b1b19f	60	40	60	1186	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.819047	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	61	observed exon-aligned boundaries; not exon-repaired; not conserved			2	41			102	1317	1fdfe4d4-41e7-4853-8048-85c3e091a425	60	39	60	1191	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.820956	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	60	observed exon-aligned boundaries; not exon-repaired; not conserved			1	40			100	1337	d1330ced-5b65-4fc5-a9d5-7bf5430c56c7	60	39	60	1200	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.829605	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	67	observed exon-aligned boundaries; not exon-repaired; not conserved			3	44			111	1336	114f9742-9e67-4708-85c3-518f38fe81a4	60	38	60	1182	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.832622	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	59	observed exon-aligned boundaries; not exon-repaired; not conserved			2	43			102	1337	fafcf080-4ba4-4b8c-b606-331239282e3b	60	38	60	1205	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.832830	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	64	observed exon-aligned boundaries; not exon-repaired; not conserved			11	43			107	1349	9eae0e12-9572-4ed3-a752-5beaaca08090	60	32	60	1220	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.834889	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	62	observed exon-aligned boundaries; not exon-repaired; not conserved			0	38			100	1324	e665cf67-5bc9-4bd3-8530-ecce2510e146	60	36	60	1207	False	ANG2	RNASE4	PASS:GF	pPASS	True
bos_taurus	ARS-UCD2.0	SRR31429688	SRR31429688.839374	Genion	ENSBTAG00000046668	ENSBTAG00000019612	10	10	-	-	26412911	26392497	56	observed exon-aligned boundaries; not exon-repaired; not conserved			2	41			97	1298	57ee1bdb-f170-4ac0-a9ee-a075112fc696	60	37	60	1185	False	ANG2	RNASE4	PASS:GF	pPASS	True
