pair_id	parent_a	parent_b	parent_a_ids	parent_b_ids	parent_a_mgi_ids	parent_b_mgi_ids	parent_a_mapping	parent_b_mapping	chromosome_a	chromosome_b	species	assembly	annotation	long_read_support	sample_count	sample_count_status	is_interchromosomal	genomic_distance	in_probe_panel	label	reported_nanostring_support	short_read_reported_support	cross_reported_support	caller_names	assay_tested	assay_qc_status	exclusion_reason	source_ids	source_url	score_rna_refit	score_status	read_support_outside_training_range	genomic_distance_outside_training_range	rank
Pla2g7:Tgtp2	Pla2g7	Tgtp2	ENSMUSG00000023913.18	ENSMUSG00000078921.4	MGI:1351327	MGI:3710083	unique_gencode_gene	unique_gencode_gene	chr17	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18249
Pla2g7:Tpp1	Pla2g7	Tpp1	ENSMUSG00000023913.18	ENSMUSG00000030894.6	MGI:1351327	MGI:1336194	unique_gencode_gene	unique_gencode_gene	chr17	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18250
Plaa:Gm10123	Plaa	Gm10123	ENSMUSG00000028577.14	ENSMUSG00000062933.8	MGI:104810	MGI:3704342	unique_gencode_gene	unique_gencode_gene	chr4	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18251
Plaa:Gm12338	Plaa	Gm12338	ENSMUSG00000028577.14	ENSMUSG00000081485.6	MGI:104810	MGI:3650622	unique_gencode_gene	unique_gencode_gene	chr4	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18252
Plac8:Rps2	Plac8	Rps2	ENSMUSG00000029322.13	ENSMUSG00000044533.16	MGI:2445289	MGI:105110	unique_gencode_gene	unique_gencode_gene	chr5	chr17	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18253
Plau:Clta	Plau	Clta	ENSMUSG00000021822.4	ENSMUSG00000028478.19	MGI:97611	MGI:894297	unique_gencode_gene	unique_gencode_gene	chr14	chr4	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18254
Plau:Sirt2	Plau	Sirt2	ENSMUSG00000021822.4	ENSMUSG00000015149.15	MGI:97611	MGI:1927664	unique_gencode_gene	unique_gencode_gene	chr14	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18255
Plaur:Lgals3	Plaur	Lgals3	ENSMUSG00000046223.11	ENSMUSG00000050335.18	MGI:97612	MGI:96778	unique_gencode_gene	unique_gencode_gene	chr7	chr14	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18256
Plcb3:Gm12537	Plcb3	Gm12537	ENSMUSG00000024960.10	ENSMUSG00000095042.2	MGI:104778	MGI:3650720	unique_gencode_gene	unique_gencode_gene	chr19	chr4	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18257
Plcb3:Slc25a3	Plcb3	Slc25a3	ENSMUSG00000024960.10	ENSMUSG00000061904.13	MGI:104778	MGI:1353498	unique_gencode_gene	unique_gencode_gene	chr19	chr10	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18258
Plcb3:Vps28	Plcb3	Vps28	ENSMUSG00000024960.10	ENSMUSG00000115987.2	MGI:104778	MGI:1914164	unique_gencode_gene	unique_gencode_gene	chr19	chr15	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18259
Plcd1:Taf10	Plcd1	Taf10	ENSMUSG00000010660.4	ENSMUSG00000043866.12	MGI:97614	MGI:1346320	unique_gencode_gene	unique_gencode_gene	chr9	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18260
Plcg2:Pirb	Plcg2	Pirb	ENSMUSG00000034330.11	ENSMUSG00000058818.14	MGI:97616	MGI:894311	unique_gencode_gene	unique_gencode_gene	chr8	chr7	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18261
Plcg2:Pkm	Plcg2	Pkm	ENSMUSG00000034330.11	ENSMUSG00000032294.18	MGI:97616	MGI:97591	unique_gencode_gene	unique_gencode_gene	chr8	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18262
Pld3:B2m	Pld3	B2m	ENSMUSG00000003363.16	ENSMUSG00000060802.9	MGI:1333782	MGI:88127	unique_gencode_gene	unique_gencode_gene	chr7	chr2	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18263
Pld3:Capg	Pld3	Capg	ENSMUSG00000003363.16	ENSMUSG00000056737.15	MGI:1333782	MGI:1098259	unique_gencode_gene	unique_gencode_gene	chr7	chr6	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18264
Pld3:Cd36	Pld3	Cd36	ENSMUSG00000003363.16	ENSMUSG00000002944.16	MGI:1333782	MGI:107899	unique_gencode_gene	unique_gencode_gene	chr7	chr5	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18265
Pld3:Cd68	Pld3	Cd68	ENSMUSG00000003363.16	ENSMUSG00000018774.14	MGI:1333782	MGI:88342	unique_gencode_gene	unique_gencode_gene	chr7	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18266
Pld3:Eef2	Pld3	Eef2	ENSMUSG00000003363.16	ENSMUSG00000034994.11	MGI:1333782	MGI:95288	unique_gencode_gene	unique_gencode_gene	chr7	chr10	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18267
Pld3:Gm10076	Pld3	Gm10076	ENSMUSG00000003363.16	ENSMUSG00000060143.8	MGI:1333782	MGI:3704451	unique_gencode_gene	unique_gencode_gene	chr7	chr14	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18268
Pld3:Gm10123	Pld3	Gm10123	ENSMUSG00000003363.16	ENSMUSG00000062933.8	MGI:1333782	MGI:3704342	unique_gencode_gene	unique_gencode_gene	chr7	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18269
Pld3:Gm5641	Pld3	Gm5641	ENSMUSG00000003363.16	ENSMUSG00000069014.5	MGI:1333782	MGI:3645731	unique_gencode_gene	unique_gencode_gene	chr7	chr3	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18270
Pld3:Gm9794	Pld3	Gm9794	ENSMUSG00000003363.16	ENSMUSG00000107176.2	MGI:1333782	MGI:3642653	unique_gencode_gene	unique_gencode_gene	chr7	chr6	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18271
Pld3:Hspa8	Pld3	Hspa8	ENSMUSG00000003363.16	ENSMUSG00000015656.18	MGI:1333782	MGI:105384	unique_gencode_gene	unique_gencode_gene	chr7	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18272
Pld3:Icam1	Pld3	Icam1	ENSMUSG00000003363.16	ENSMUSG00000037405.9	MGI:1333782	MGI:96392	unique_gencode_gene	unique_gencode_gene	chr7	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18273
Pld3:Lgals1	Pld3	Lgals1	ENSMUSG00000003363.16	ENSMUSG00000068220.7	MGI:1333782	MGI:96777	unique_gencode_gene	unique_gencode_gene	chr7	chr15	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18274
Pld3:Lrp12	Pld3	Lrp12	ENSMUSG00000003363.16	ENSMUSG00000022305.14	MGI:1333782	MGI:2443132	unique_gencode_gene	unique_gencode_gene	chr7	chr15	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18275
Pld3:Naxe	Pld3	Naxe	ENSMUSG00000003363.16	ENSMUSG00000028070.8	MGI:1333782	MGI:2180167	unique_gencode_gene	unique_gencode_gene	chr7	chr3	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18276
Pld3:Oaz1	Pld3	Oaz1	ENSMUSG00000003363.16	ENSMUSG00000035242.16	MGI:1333782	MGI:109433	unique_gencode_gene	unique_gencode_gene	chr7	chr10	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18277
Pld3:Psma7	Pld3	Psma7	ENSMUSG00000003363.16	ENSMUSG00000027566.16	MGI:1333782	MGI:1347070	unique_gencode_gene	unique_gencode_gene	chr7	chr2	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18278
Pld3:Rack1	Pld3	Rack1	ENSMUSG00000003363.16	ENSMUSG00000020372.16	MGI:1333782	MGI:101849	unique_gencode_gene	unique_gencode_gene	chr7	chr11	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18279
Pld3:Retnla	Pld3	Retnla	ENSMUSG00000003363.16	ENSMUSG00000061100.6	MGI:1333782	MGI:1888504	unique_gencode_gene	unique_gencode_gene	chr7	chr16	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18280
Pld3:Rplp1	Pld3	Rplp1	ENSMUSG00000003363.16	ENSMUSG00000007892.9	MGI:1333782	MGI:1927099	unique_gencode_gene	unique_gencode_gene	chr7	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18281
Pld3:Rplp2-ps1	Pld3	Rplp2-ps1	ENSMUSG00000003363.16	ENSMUSG00000118552.2	MGI:1333782	MGI:3826366	unique_gencode_gene	unique_gencode_gene	chr7	chr12	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18282
Pld3:Rps10	Pld3	Rps10	ENSMUSG00000003363.16	ENSMUSG00000052146.17	MGI:1333782	MGI:1914347	unique_gencode_gene	unique_gencode_gene	chr7	chr17	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18283
Pld3:Rps24	Pld3	Rps24	ENSMUSG00000003363.16	ENSMUSG00000025290.18	MGI:1333782	MGI:98147	unique_gencode_gene	unique_gencode_gene	chr7	chr14	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18284
Pld3:Rps26-ps1	Pld3	Rps26-ps1	ENSMUSG00000003363.16	ENSMUSG00000059775.6	MGI:1333782	MGI:3704322	unique_gencode_gene	unique_gencode_gene	chr7	chr8	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18285
Pld3:Slc25a5	Pld3	Slc25a5	ENSMUSG00000003363.16	ENSMUSG00000016319.4	MGI:1333782	MGI:1353496	unique_gencode_gene	unique_gencode_gene	chr7	chrX	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18286
Pld3:Slirp	Pld3	Slirp	ENSMUSG00000003363.16	ENSMUSG00000021040.16	MGI:1333782	MGI:1916394	unique_gencode_gene	unique_gencode_gene	chr7	chr12	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18287
Pld3:Tmem258	Pld3	Tmem258	ENSMUSG00000003363.16	ENSMUSG00000036372.15	MGI:1333782	MGI:1916288	unique_gencode_gene	unique_gencode_gene	chr7	chr19	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18288
Pld3:Uqcrc1	Pld3	Uqcrc1	ENSMUSG00000003363.16	ENSMUSG00000025651.15	MGI:1333782	MGI:107876	unique_gencode_gene	unique_gencode_gene	chr7	chr9	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18289
Pld3:Vti1b	Pld3	Vti1b	ENSMUSG00000003363.16	ENSMUSG00000021124.14	MGI:1333782	MGI:1855688	unique_gencode_gene	unique_gencode_gene	chr7	chr12	Mus musculus	GRCm39	GENCODE M28	1.0		unavailable_read_to_sample_mapping	1	0	False		False	False	False	Genion	unknown	unknown		supplementary_table_3;supplementary_table_4;gencode_M28	https://www.nature.com/articles/s41586-026-10982-x	0.23911416714313474	exploratory_outside_selected_probe_panel_not_validated	False	False	18290
