probe_id	pair_id	side	transcript_id	gene_id	chrom	breakpoint	strand	reference
Pcca:Lgals3	Pcca:Lgals3	b	ENSMUST00000226585.2	ENSMUSG00000050335.18	chr14	47616980	+	GENCODE M28 / GRCm39
Pcca:Lgals3	Pcca:Lgals3	b	ENSMUST00000144794.2	ENSMUSG00000050335.18	chr14	47616980	+	GENCODE M28 / GRCm39
Pcca:Lgals3	Pcca:Lgals3	b	ENSMUST00000146468.4	ENSMUSG00000050335.18	chr14	47616980	+	GENCODE M28 / GRCm39
Pea15a:Mtmr14	Pea15a:Mtmr14	a	ENSMUST00000013842.12	ENSMUSG00000013698.13	chr1	172034164	-	GENCODE M28 / GRCm39
Pea15a:Mtmr14	Pea15a:Mtmr14	a	ENSMUST00000111247.8	ENSMUSG00000013698.13	chr1	172034164	-	GENCODE M28 / GRCm39
Pea15a:Mtmr14	Pea15a:Mtmr14	a	ENSMUST00000155109.2	ENSMUSG00000013698.13	chr1	172034164	-	GENCODE M28 / GRCm39
Pea15a:Mtmr14	Pea15a:Mtmr14	a	ENSMUST00000152432.2	ENSMUSG00000013698.13	chr1	172034164	-	GENCODE M28 / GRCm39
Pea15a:Mtmr14	Pea15a:Mtmr14	b	ENSMUST00000113146.9	ENSMUSG00000030269.15	chr6	113254751	+	GENCODE M28 / GRCm39
Pea15a:Mtmr14	Pea15a:Mtmr14	b	ENSMUST00000129883.8	ENSMUSG00000030269.15	chr6	113254751	+	GENCODE M28 / GRCm39
Pea15a:Mtmr14	Pea15a:Mtmr14	b	ENSMUST00000137772.8	ENSMUSG00000030269.15	chr6	113254751	+	GENCODE M28 / GRCm39
Pea15a:Mtmr14	Pea15a:Mtmr14	b	ENSMUST00000148523.8	ENSMUSG00000030269.15	chr6	113254751	+	GENCODE M28 / GRCm39
Piezo1:Isca2	Piezo1:Isca2	a	ENSMUST00000067252.14	ENSMUSG00000014444.18	chr8	123234362	-	GENCODE M28 / GRCm39
Piezo1:Isca2	Piezo1:Isca2	a	ENSMUST00000156333.9	ENSMUSG00000014444.18	chr8	123234362	-	GENCODE M28 / GRCm39
Piezo1:Isca2	Piezo1:Isca2	b	ENSMUST00000021667.7	ENSMUSG00000021241.8	chr12	84821317	+	GENCODE M28 / GRCm39
Piezo1:Isca2	Piezo1:Isca2	b	ENSMUST00000222166.2	ENSMUSG00000021241.8	chr12	84821317	+	GENCODE M28 / GRCm39
Piezo1:Isca2	Piezo1:Isca2	b	ENSMUST00000222449.2	ENSMUSG00000021241.8	chr12	84821317	+	GENCODE M28 / GRCm39
Piezo1:Isca2	Piezo1:Isca2	b	ENSMUST00000222982.2	ENSMUSG00000021241.8	chr12	84821317	+	GENCODE M28 / GRCm39
Piezo1:Isca2	Piezo1:Isca2	b	ENSMUST00000222818.2	ENSMUSG00000021241.8	chr12	84821317	+	GENCODE M28 / GRCm39
Piezo1:Isca2	Piezo1:Isca2	b	ENSMUST00000222022.2	ENSMUSG00000021241.8	chr12	84821317	+	GENCODE M28 / GRCm39
Piezo1:Isca2	Piezo1:Isca2	b	ENSMUST00000220726.2	ENSMUSG00000021241.8	chr12	84821317	+	GENCODE M28 / GRCm39
Pigu:Dynlrb1	Pigu:Dynlrb1	a	ENSMUST00000077626.13	ENSMUSG00000038383.17	chr2	155134610	-	GENCODE M28 / GRCm39
Pigu:Dynlrb1	Pigu:Dynlrb1	a	ENSMUST00000165234.2	ENSMUSG00000038383.17	chr2	155134610	-	GENCODE M28 / GRCm39
Pigu:Dynlrb1	Pigu:Dynlrb1	b	ENSMUST00000109682.9	ENSMUSG00000047459.15	chr2	155084651	+	GENCODE M28 / GRCm39
Pigu:Dynlrb1	Pigu:Dynlrb1	b	ENSMUST00000150602.2	ENSMUSG00000047459.15	chr2	155084651	+	GENCODE M28 / GRCm39
Pigu:Dynlrb1	Pigu:Dynlrb1	b	ENSMUST00000135831.2	ENSMUSG00000047459.15	chr2	155084651	+	GENCODE M28 / GRCm39
Pik3r5:Spop	Pik3r5:Spop	a	ENSMUST00000021283.8	ENSMUSG00000020901.14	chr11	68323088	+	GENCODE M28 / GRCm39
Pik3r5:Spop	Pik3r5:Spop	a	ENSMUST00000154220.8	ENSMUSG00000020901.14	chr11	68323088	+	GENCODE M28 / GRCm39
Pik3r5:Spop	Pik3r5:Spop	a	ENSMUST00000141716.2	ENSMUSG00000020901.14	chr11	68323088	+	GENCODE M28 / GRCm39
Pik3r5:Spop	Pik3r5:Spop	b	ENSMUST00000107724.9	ENSMUSG00000057522.16	chr11	95361348	+	GENCODE M28 / GRCm39
Pik3r5:Spop	Pik3r5:Spop	b	ENSMUST00000150884.8	ENSMUSG00000057522.16	chr11	95361348	+	GENCODE M28 / GRCm39
Pik3r5:Spop	Pik3r5:Spop	b	ENSMUST00000107722.8	ENSMUSG00000057522.16	chr11	95361348	+	GENCODE M28 / GRCm39
Pik3r5:Spop	Pik3r5:Spop	b	ENSMUST00000127713.2	ENSMUSG00000057522.16	chr11	95361348	+	GENCODE M28 / GRCm39
Pip4p2:Slc44a1	Pip4p2:Slc44a1	a	ENSMUST00000029875.4	ENSMUSG00000028221.4	chr4	14864437	+	GENCODE M28 / GRCm39
Pip4p2:Slc44a1	Pip4p2:Slc44a1	b	ENSMUST00000102911.10	ENSMUSG00000028412.18	chr4	53621595	+	GENCODE M28 / GRCm39
Pip4p2:Slc44a1	Pip4p2:Slc44a1	b	ENSMUST00000107645.2	ENSMUSG00000028412.18	chr4	53621595	+	GENCODE M28 / GRCm39
Pip4p2:Slc44a1	Pip4p2:Slc44a1	b	ENSMUST00000133582.2	ENSMUSG00000028412.18	chr4	53621595	+	GENCODE M28 / GRCm39
Plekhm2:4930455G09Rik_2	Plekhm2:4930455G09Rik	a	ENSMUST00000084203.11	ENSMUSG00000028917.15	chr4	141391172	-	GENCODE M28 / GRCm39
Plekhm2:4930455G09Rik_2	Plekhm2:4930455G09Rik	a	ENSMUST00000030751.5	ENSMUSG00000028917.15	chr4	141391172	-	GENCODE M28 / GRCm39
Plekhm2:4930455G09Rik_2	Plekhm2:4930455G09Rik	b	ENSMUST00000126231.2	ENSMUSG00000085761.2	chr4	141755911	+	GENCODE M28 / GRCm39
Plxna1:Rpap1	Plxna1:Rpap1	a	ENSMUST00000163139.8	ENSMUSG00000030084.12	chr6	89317505	-	GENCODE M28 / GRCm39
Plxna1:Rpap1	Plxna1:Rpap1	a	ENSMUST00000049845.6	ENSMUSG00000030084.12	chr6	89317505	-	GENCODE M28 / GRCm39
Plxna1:Rpap1	Plxna1:Rpap1	a	ENSMUST00000205121.2	ENSMUSG00000030084.12	chr6	89317505	-	GENCODE M28 / GRCm39
Plxna1:Rpap1	Plxna1:Rpap1	b	ENSMUST00000110793.8	ENSMUSG00000034032.16	chr2	119595396	-	GENCODE M28 / GRCm39
Plxna1:Rpap1	Plxna1:Rpap1	b	ENSMUST00000099529.9	ENSMUSG00000034032.16	chr2	119595396	-	GENCODE M28 / GRCm39
Plxna1:Rpap1	Plxna1:Rpap1	b	ENSMUST00000048493.12	ENSMUSG00000034032.16	chr2	119595396	-	GENCODE M28 / GRCm39
Plxna1:Rpap1	Plxna1:Rpap1	b	ENSMUST00000136419.8	ENSMUSG00000034032.16	chr2	119595396	-	GENCODE M28 / GRCm39
Plxna1:Rpap1	Plxna1:Rpap1	b	ENSMUST00000184294.8	ENSMUSG00000034032.16	chr2	119595396	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000161765.8	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000161662.8	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000159082.8	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000160595.8	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000020580.13	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000159016.8	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000159289.2	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000161098.8	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000162694.8	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	a	ENSMUST00000160838.8	ENSMUSG00000020329.13	chr10	79572201	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	b	ENSMUST00000089230.7	ENSMUSG00000022052.10	chr14	67252707	-	GENCODE M28 / GRCm39
Polrmt:Ppp2r2a	Polrmt:Ppp2r2a	b	ENSMUST00000225380.2	ENSMUSG00000022052.10	chr14	67252707	-	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	a	ENSMUST00000112305.10	ENSMUSG00000061130.14	chr17	85312994	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	a	ENSMUST00000080217.14	ENSMUSG00000061130.14	chr17	85312994	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	a	ENSMUST00000112304.10	ENSMUSG00000061130.14	chr17	85312994	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	a	ENSMUST00000234710.2	ENSMUSG00000061130.14	chr17	85312994	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	a	ENSMUST00000234332.2	ENSMUSG00000061130.14	chr17	85312994	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	a	ENSMUST00000234540.2	ENSMUSG00000061130.14	chr17	85312994	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	a	ENSMUST00000112307.4	ENSMUSG00000061130.14	chr17	85312994	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	a	ENSMUST00000234851.2	ENSMUSG00000061130.14	chr17	85312994	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	b	ENSMUST00000090127.7	ENSMUSG00000105504.5	chr3	142226801	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	b	ENSMUST00000196255.5	ENSMUSG00000105504.5	chr3	142226801	+	GENCODE M28 / GRCm39
Ppm1b:Gbp5	Ppm1b:Gbp5	b	ENSMUST00000197459.2	ENSMUSG00000105504.5	chr3	142226801	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	a	ENSMUST00000066658.13	ENSMUSG00000023826.17	chr17	11059376	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	a	ENSMUST00000186167.2	ENSMUSG00000023826.17	chr17	11059376	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	a	ENSMUST00000191124.7	ENSMUSG00000023826.17	chr17	11059376	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	a	ENSMUST00000233782.2	ENSMUSG00000023826.17	chr17	11059376	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	a	ENSMUST00000097413.5	ENSMUSG00000023826.17	chr17	11059376	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	a	ENSMUST00000233294.2	ENSMUSG00000023826.17	chr17	11059376	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	a	ENSMUST00000233436.2	ENSMUSG00000023826.17	chr17	11059376	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	a	ENSMUST00000233634.2	ENSMUSG00000023826.17	chr17	11059376	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	a	ENSMUST00000233411.2	ENSMUSG00000023826.17	chr17	11059376	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	b	ENSMUST00000024708.6	ENSMUSG00000023915.6	chr17	43348486	+	GENCODE M28 / GRCm39
Prkn:Tnfrsf21	Prkn:Tnfrsf21	b	ENSMUST00000233482.2	ENSMUSG00000023915.6	chr17	43348486	+	GENCODE M28 / GRCm39
Psap:Tspan3	Psap:Tspan3	a	ENSMUST00000105465.8	ENSMUSG00000004207.15	chr10	60131782	+	GENCODE M28 / GRCm39
Psap:Tspan3	Psap:Tspan3	a	ENSMUST00000179238.8	ENSMUSG00000004207.15	chr10	60131782	+	GENCODE M28 / GRCm39
Psap:Tspan3	Psap:Tspan3	a	ENSMUST00000177779.8	ENSMUSG00000004207.15	chr10	60131782	+	GENCODE M28 / GRCm39
Psap:Tspan3	Psap:Tspan3	a	ENSMUST00000004316.15	ENSMUSG00000004207.15	chr10	60131782	+	GENCODE M28 / GRCm39
Psap:Tspan3	Psap:Tspan3	a	ENSMUST00000165878.2	ENSMUSG00000004207.15	chr10	60131782	+	GENCODE M28 / GRCm39
Psap:Tspan3	Psap:Tspan3	b	ENSMUST00000214970.2	ENSMUSG00000032324.12	chr9	56044019	-	GENCODE M28 / GRCm39
Psap:Tspan3	Psap:Tspan3	b	ENSMUST00000034876.10	ENSMUSG00000032324.12	chr9	56044019	-	GENCODE M28 / GRCm39
Psap:Tspan3	Psap:Tspan3	b	ENSMUST00000215906.2	ENSMUSG00000032324.12	chr9	56044019	-	GENCODE M28 / GRCm39
Pstpip1:Lix1l	Pstpip1:Lix1l	a	ENSMUST00000059206.8	ENSMUSG00000032322.15	chr9	55997728	+	GENCODE M28 / GRCm39
Pstpip1:Lix1l	Pstpip1:Lix1l	a	ENSMUST00000138646.8	ENSMUSG00000032322.15	chr9	55997728	+	GENCODE M28 / GRCm39
Pstpip1:Lix1l	Pstpip1:Lix1l	a	ENSMUST00000147360.8	ENSMUSG00000032322.15	chr9	55997728	+	GENCODE M28 / GRCm39
Pstpip1:Lix1l	Pstpip1:Lix1l	b	ENSMUST00000062058.5	ENSMUSG00000049288.5	chr3	96521708	+	GENCODE M28 / GRCm39
Ptprj:1110051M20Rik	Ptprj:1110051M20Rik	a	ENSMUST00000168621.3	ENSMUSG00000025314.17	chr2	90410500	-	GENCODE M28 / GRCm39
Ptprj:1110051M20Rik	Ptprj:1110051M20Rik	b	ENSMUST00000064652.14	ENSMUSG00000040591.19	chr2	91252313	-	GENCODE M28 / GRCm39
Ptprj:1110051M20Rik	Ptprj:1110051M20Rik	b	ENSMUST00000102594.11	ENSMUSG00000040591.19	chr2	91252313	-	GENCODE M28 / GRCm39
Ptprj:1110051M20Rik	Ptprj:1110051M20Rik	b	ENSMUST00000145573.8	ENSMUSG00000040591.19	chr2	91252313	-	GENCODE M28 / GRCm39
Ptprj:1110051M20Rik	Ptprj:1110051M20Rik	b	ENSMUST00000139807.8	ENSMUSG00000040591.19	chr2	91252313	-	GENCODE M28 / GRCm39
Ptprj:1110051M20Rik	Ptprj:1110051M20Rik	b	ENSMUST00000139490.8	ENSMUSG00000040591.19	chr2	91252313	-	GENCODE M28 / GRCm39
Ptprj:1110051M20Rik	Ptprj:1110051M20Rik	b	ENSMUST00000141262.2	ENSMUSG00000040591.19	chr2	91252313	-	GENCODE M28 / GRCm39
Rab11a:Cul1	Rab11a:Cul1	a	ENSMUST00000172298.8	ENSMUSG00000004771.13	chr9	64635516	-	GENCODE M28 / GRCm39
Rab11a:Cul1	Rab11a:Cul1	a	ENSMUST00000169058.8	ENSMUSG00000004771.13	chr9	64635516	-	GENCODE M28 / GRCm39
Rab11a:Cul1	Rab11a:Cul1	a	ENSMUST00000004892.7	ENSMUSG00000004771.13	chr9	64635516	-	GENCODE M28 / GRCm39
Rab11a:Cul1	Rab11a:Cul1	a	ENSMUST00000165083.2	ENSMUSG00000004771.13	chr9	64635516	-	GENCODE M28 / GRCm39
Rab11a:Cul1	Rab11a:Cul1	b	ENSMUST00000146200.8	ENSMUSG00000029686.16	chr6	47500633	+	GENCODE M28 / GRCm39
Rab11a:Cul1	Rab11a:Cul1	b	ENSMUST00000031697.9	ENSMUSG00000029686.16	chr6	47500633	+	GENCODE M28 / GRCm39
Rab11a:Cul1	Rab11a:Cul1	b	ENSMUST00000149531.2	ENSMUSG00000029686.16	chr6	47500633	+	GENCODE M28 / GRCm39
Rab8b:Ythdf3	Rab8b:Ythdf3	a	ENSMUST00000041139.9	ENSMUSG00000036943.10	chr9	66826792	-	GENCODE M28 / GRCm39
Rab8b:Ythdf3	Rab8b:Ythdf3	b	ENSMUST00000108345.9	ENSMUSG00000047213.15	chr3	16268119	+	GENCODE M28 / GRCm39
Rab8b:Ythdf3	Rab8b:Ythdf3	b	ENSMUST00000191774.6	ENSMUSG00000047213.15	chr3	16268119	+	GENCODE M28 / GRCm39
Rab8b:Ythdf3	Rab8b:Ythdf3	b	ENSMUST00000108346.5	ENSMUSG00000047213.15	chr3	16268119	+	GENCODE M28 / GRCm39
Rasa1:Ahnak	Rasa1:Ahnak	a	ENSMUST00000109552.3	ENSMUSG00000021549.15	chr13	85371577	-	GENCODE M28 / GRCm39
Rasa1:Ahnak	Rasa1:Ahnak	a	ENSMUST00000223598.2	ENSMUSG00000021549.15	chr13	85371577	-	GENCODE M28 / GRCm39
Rasa1:Ahnak	Rasa1:Ahnak	a	ENSMUST00000148014.2	ENSMUSG00000021549.15	chr13	85371577	-	GENCODE M28 / GRCm39
Rasa1:Ahnak	Rasa1:Ahnak	b	ENSMUST00000237912.2	ENSMUSG00000069833.14	chr19	9014523	+	GENCODE M28 / GRCm39
Rasa1:Ahnak	Rasa1:Ahnak	b	ENSMUST00000092955.11	ENSMUSG00000069833.14	chr19	9014523	+	GENCODE M28 / GRCm39
Rasa1:Ahnak	Rasa1:Ahnak	b	ENSMUST00000237033.2	ENSMUSG00000069833.14	chr19	9014523	+	GENCODE M28 / GRCm39
Rb1:Itm2b	Rb1:Itm2b	a	ENSMUST00000022701.7	ENSMUSG00000022105.7	chr14	73499969	-	GENCODE M28 / GRCm39
Rb1:Itm2b	Rb1:Itm2b	a	ENSMUST00000169002.2	ENSMUSG00000022105.7	chr14	73499969	-	GENCODE M28 / GRCm39
Rb1:Itm2b	Rb1:Itm2b	b	ENSMUST00000022704.9	ENSMUSG00000022108.9	chr14	73605867	-	GENCODE M28 / GRCm39
Rb1:Itm2b	Rb1:Itm2b	b	ENSMUST00000226722.2	ENSMUSG00000022108.9	chr14	73605867	-	GENCODE M28 / GRCm39
Rb1:Itm2b	Rb1:Itm2b	b	ENSMUST00000227454.2	ENSMUSG00000022108.9	chr14	73605867	-	GENCODE M28 / GRCm39
Rb1:Itm2b	Rb1:Itm2b	b	ENSMUST00000228707.2	ENSMUSG00000022108.9	chr14	73605867	-	GENCODE M28 / GRCm39
Rhbdd1:Mrps9	Rhbdd1:Mrps9	a	ENSMUST00000027322.14	ENSMUSG00000026142.16	chr1	82355425	+	GENCODE M28 / GRCm39
Rhbdd1:Mrps9	Rhbdd1:Mrps9	a	ENSMUST00000140020.2	ENSMUSG00000026142.16	chr1	82355425	+	GENCODE M28 / GRCm39
Rhbdd1:Mrps9	Rhbdd1:Mrps9	b	ENSMUST00000057208.13	ENSMUSG00000060679.15	chr1	42926867	+	GENCODE M28 / GRCm39
Rhbdd1:Mrps9	Rhbdd1:Mrps9	b	ENSMUST00000185376.7	ENSMUSG00000060679.15	chr1	42926867	+	GENCODE M28 / GRCm39
Rhbdd1:Mrps9	Rhbdd1:Mrps9	b	ENSMUST00000185523.7	ENSMUSG00000060679.15	chr1	42926867	+	GENCODE M28 / GRCm39
Rhbdd1:Mrps9	Rhbdd1:Mrps9	b	ENSMUST00000187414.2	ENSMUSG00000060679.15	chr1	42926867	+	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000114791.9	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000028059.9	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000191959.6	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000161912.8	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000162223.8	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000134551.8	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000131226.2	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000137670.3	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000129257.4	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	a	ENSMUST00000195538.2	ENSMUSG00000026727.11	chr2	13275722	-	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	b	ENSMUST00000028076.15	ENSMUSG00000026743.17	chr2	18175065	+	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	b	ENSMUST00000114671.8	ENSMUSG00000026743.17	chr2	18175065	+	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	b	ENSMUST00000114680.9	ENSMUSG00000026743.17	chr2	18175065	+	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	b	ENSMUST00000114669.2	ENSMUSG00000026743.17	chr2	18175065	+	GENCODE M28 / GRCm39
Rsu1:Mllt10	Rsu1:Mllt10	b	ENSMUST00000149786.2	ENSMUSG00000026743.17	chr2	18175065	+	GENCODE M28 / GRCm39
Rufy3:Grsf1	Rufy3:Grsf1	a	ENSMUST00000196894.5	ENSMUSG00000029291.12	chr5	88762973	+	GENCODE M28 / GRCm39
Rufy3:Grsf1	Rufy3:Grsf1	a	ENSMUST00000198965.5	ENSMUSG00000029291.12	chr5	88762973	+	GENCODE M28 / GRCm39
Rufy3:Grsf1	Rufy3:Grsf1	a	ENSMUST00000199312.5	ENSMUSG00000029291.12	chr5	88762973	+	GENCODE M28 / GRCm39
Rufy3:Grsf1	Rufy3:Grsf1	a	ENSMUST00000031229.11	ENSMUSG00000029291.12	chr5	88762973	+	GENCODE M28 / GRCm39
Rufy3:Grsf1	Rufy3:Grsf1	a	ENSMUST00000199207.2	ENSMUSG00000029291.12	chr5	88762973	+	GENCODE M28 / GRCm39
Rufy3:Grsf1	Rufy3:Grsf1	a	ENSMUST00000196686.2	ENSMUSG00000029291.12	chr5	88762973	+	GENCODE M28 / GRCm39
Rufy3:Grsf1	Rufy3:Grsf1	b	ENSMUST00000078945.12	ENSMUSG00000044221.15	chr5	88810469	-	GENCODE M28 / GRCm39
Rufy3:Grsf1	Rufy3:Grsf1	b	ENSMUST00000113234.8	ENSMUSG00000044221.15	chr5	88810469	-	GENCODE M28 / GRCm39
Rufy3:Grsf1	Rufy3:Grsf1	b	ENSMUST00000130408.2	ENSMUSG00000044221.15	chr5	88810469	-	GENCODE M28 / GRCm39
Sbds:Guf1	Sbds:Guf1	a	ENSMUST00000026387.11	ENSMUSG00000025337.11	chr5	130284051	-	GENCODE M28 / GRCm39
Sbds:Guf1	Sbds:Guf1	a	ENSMUST00000139211.5	ENSMUSG00000025337.11	chr5	130284051	-	GENCODE M28 / GRCm39
Sbds:Guf1	Sbds:Guf1	a	ENSMUST00000200815.4	ENSMUSG00000025337.11	chr5	130284051	-	GENCODE M28 / GRCm39
Sbds:Guf1	Sbds:Guf1	a	ENSMUST00000201598.2	ENSMUSG00000025337.11	chr5	130284051	-	GENCODE M28 / GRCm39
Sbds:Guf1	Sbds:Guf1	b	ENSMUST00000154728.8	ENSMUSG00000029208.17	chr5	69728927	+	GENCODE M28 / GRCm39
Sbds:Guf1	Sbds:Guf1	b	ENSMUST00000087228.11	ENSMUSG00000029208.17	chr5	69728927	+	GENCODE M28 / GRCm39
Sbds:Guf1	Sbds:Guf1	b	ENSMUST00000031113.13	ENSMUSG00000029208.17	chr5	69728927	+	GENCODE M28 / GRCm39
Sbds:Guf1	Sbds:Guf1	b	ENSMUST00000173205.3	ENSMUSG00000029208.17	chr5	69728927	+	GENCODE M28 / GRCm39
Sbds:Guf1	Sbds:Guf1	b	ENSMUST00000125660.3	ENSMUSG00000029208.17	chr5	69728927	+	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	a	ENSMUST00000110040.9	ENSMUSG00000021451.17	chr13	51866715	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	a	ENSMUST00000021900.14	ENSMUSG00000021451.17	chr13	51866715	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	a	ENSMUST00000110039.2	ENSMUSG00000021451.17	chr13	51866715	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	a	ENSMUST00000125511.2	ENSMUSG00000021451.17	chr13	51866715	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	b	ENSMUST00000032934.12	ENSMUSG00000030695.17	chr7	126395472	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	b	ENSMUST00000106348.8	ENSMUSG00000030695.17	chr7	126395472	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	b	ENSMUST00000087566.11	ENSMUSG00000030695.17	chr7	126395472	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	b	ENSMUST00000135707.8	ENSMUSG00000030695.17	chr7	126395472	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	b	ENSMUST00000143509.8	ENSMUSG00000030695.17	chr7	126395472	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	b	ENSMUST00000139657.8	ENSMUSG00000030695.17	chr7	126395472	-	GENCODE M28 / GRCm39
Sema4d:Aldoa	Sema4d:Aldoa	b	ENSMUST00000151137.8	ENSMUSG00000030695.17	chr7	126395472	-	GENCODE M28 / GRCm39
Sf3b1:Fpr2	Sf3b1:Fpr2	a	ENSMUST00000027127.14	ENSMUSG00000025982.14	chr1	55055535	-	GENCODE M28 / GRCm39
Sf3b1:Fpr2	Sf3b1:Fpr2	a	ENSMUST00000187500.7	ENSMUSG00000025982.14	chr1	55055535	-	GENCODE M28 / GRCm39
Sf3b1:Fpr2	Sf3b1:Fpr2	a	ENSMUST00000191303.2	ENSMUSG00000025982.14	chr1	55055535	-	GENCODE M28 / GRCm39
