gene_symbol	gene_id	mgi_id	chrom	start	end	strand
Gm1113	ENSMUSG00000098590.5	MGI:2685959	chr9	35420518	35429565	-
Ddx25	ENSMUSG00000032101.7	MGI:1353582	chr9	35447943	35469824	-
Pus3	ENSMUSG00000032103.11	MGI:1914299	chr9	35469891	35478697	+
Hyls1	ENSMUSG00000050555.10	MGI:1924082	chr9	35472116	35481694	-
Pate2	ENSMUSG00000074452.14	MGI:2685692	chr9	35481580	35601614	+
Gm6762	ENSMUSG00000086984.5	MGI:3643568	chr9	35485408	35485696	-
Gm10105	ENSMUSG00000094676.4	MGI:3641746	chr9	35500377	35500646	-
Pate4	ENSMUSG00000032099.4	MGI:1930790	chr9	35518389	35523237	-
Pate3	ENSMUSG00000094995.3	MGI:4936999	chr9	35556409	35559498	-
Pate1	ENSMUSG00000091215.4	MGI:4936886	chr9	35596375	35598686	-
Pate10	ENSMUSG00000091174.2	MGI:4937311	chr9	35652345	35653548	+
Pate7	ENSMUSG00000090738.3	MGI:4937361	chr9	35687820	35689405	-
Gm27235	ENSMUSG00000098847.2	MGI:5521078	chr9	35687820	35701397	-
Pate6	ENSMUSG00000032108.4	MGI:3839961	chr9	35699346	35701408	-
Gm36974	ENSMUSG00000104304.2	MGI:5610202	chr9	35746683	35747753	+
Pate5	ENSMUSG00000047980.7	MGI:3839959	chr9	35749625	35755446	-
Gm3428	ENSMUSG00000098705.9	MGI:3781606	chr9	35759151	35761549	-
Pate13	ENSMUSG00000078934.5	MGI:1925158	chr9	35819719	35822092	+
Gm27187	ENSMUSG00000099201.9	MGI:5521030	chr9	35871983	35922854	-
Gm48348	ENSMUSG00000111619.2	MGI:6097812	chr9	36001216	36003655	-
Gm5916	ENSMUSG00000091411.2	MGI:3643162	chr9	36031230	36040075	-
Gm3434	ENSMUSG00000098390.8	MGI:3781612	chr9	36045542	36046926	-
Gm48391	ENSMUSG00000111023.2	MGI:6097874	chr9	36161244	36174362	+
Gm3867	ENSMUSG00000066767.7	MGI:3782040	chr9	36167227	36169619	-
Gm48401	ENSMUSG00000111327.2	MGI:6097889	chr9	36288270	36292104	-
Gm48407	ENSMUSG00000110812.2	MGI:6097897	chr9	36292981	36293195	+
Pate12	ENSMUSG00000023093.8	MGI:3647831	chr9	36343180	36346234	+
Pate11	ENSMUSG00000090710.4	MGI:3779923	chr9	36386934	36388482	+
Gm27160	ENSMUSG00000098949.2	MGI:5521003	chr9	36393592	36393790	+
Pate9	ENSMUSG00000074448.3	MGI:3647347	chr9	36443693	36453259	-
Gm27218	ENSMUSG00000099274.2	MGI:5521061	chr9	36449228	36449619	+
Gm48431	ENSMUSG00000110880.2	MGI:6097933	chr9	36478997	36479265	+
Pate8	ENSMUSG00000091248.2	MGI:4937323	chr9	36492574	36493931	-
Gm49367	ENSMUSG00000111683.2	MGI:6121581	chr9	36547049	36604265	-
Pate14	ENSMUSG00000070313.9	MGI:3055869	chr9	36547050	36554672	-
1700027I24Rik	ENSMUSG00000098304.3	MGI:1922817	chr9	36580152	36604485	-
Gm48443	ENSMUSG00000111485.2	MGI:6097953	chr9	36583993	36587833	+
Acrv1	ENSMUSG00000032110.5	MGI:104590	chr9	36604516	36610139	+
Chek1	ENSMUSG00000032113.17	MGI:1202065	chr9	36619778	36638361	-
Stt3a	ENSMUSG00000032116.19	MGI:105124	chr9	36640640	36678975	-
Gm26787	ENSMUSG00000096993.4	MGI:5477281	chr9	36679183	36693973	+
Ei24	ENSMUSG00000062762.18	MGI:108090	chr9	36690455	36708689	-
Gm27219	ENSMUSG00000098985.2	MGI:5521062	chr9	36724429	36725170	-
Fez1	ENSMUSG00000032118.17	MGI:2670976	chr9	36733160	36790220	+
Pknox2	ENSMUSG00000035934.17	MGI:2445415	chr9	36802278	37058703	-
Gm3896	ENSMUSG00000093721.2	MGI:3782069	chr9	36927054	36931967	+
Gm48716	ENSMUSG00000110722.2	MGI:6098365	chr9	37029952	37031360	+
Gm48717	ENSMUSG00000111254.2	MGI:6098367	chr9	37049849	37050920	-
ENSMUSG00002076938	ENSMUSG00002076938.1		chr9	37084176	37084290	-
Tmem218	ENSMUSG00000032121.10	MGI:1913529	chr9	37119519	37135996	+
Slc37a2	ENSMUSG00000032122.16	MGI:1929693	chr9	37138881	37167034	-
Gm10177	ENSMUSG00000090136.5	MGI:3704330	chr9	37164218	37164661	+
Gm48081	ENSMUSG00000111797.2	MGI:6097419	chr9	37166794	37167445	+
Gm47633	ENSMUSG00000111439.2	MGI:6096704	chr9	37175389	37175955	-
Gm47640	ENSMUSG00000111681.2	MGI:6096715	chr9	37180583	37183464	+
Gm18329	ENSMUSG00000111738.2	MGI:5010514	chr9	37186556	37187144	+
Ccdc15	ENSMUSG00000034303.9	MGI:2444488	chr9	37187131	37259728	-
Gm47643	ENSMUSG00000111421.2	MGI:6096720	chr9	37207422	37210657	-
Gm34885	ENSMUSG00000111748.2	MGI:5594044	chr9	37223432	37235732	+
Gm47652	ENSMUSG00000111481.2	MGI:6096735	chr9	37241063	37245725	-
Hepacam	ENSMUSG00000046240.9	MGI:1920177	chr9	37278647	37297871	+
Robo4	ENSMUSG00000032125.22	MGI:1921394	chr9	37313193	37326411	+
Robo3	ENSMUSG00000032128.16	MGI:1343102	chr9	37326965	37344542	-
Gm47945	ENSMUSG00000111702.2	MGI:6097212	chr9	37389749	37389939	-
Msantd2	ENSMUSG00000042138.10	MGI:2384579	chr9	37400317	37435921	+
Gm47963	ENSMUSG00000110993.2	MGI:6097241	chr9	37409065	37411208	+
Esam	ENSMUSG00000001946.15	MGI:1916774	chr9	37439374	37449615	+
Vsig2	ENSMUSG00000001943.9	MGI:1928009	chr9	37450551	37455501	+
Nrgn	ENSMUSG00000053310.12	MGI:1927184	chr9	37455788	37464200	-
Siae	ENSMUSG00000001942.9	MGI:104803	chr9	37466994	37560951	+
Spa17	ENSMUSG00000001948.11	MGI:1333778	chr9	37514586	37525018	-
Tbrg1	ENSMUSG00000011114.19	MGI:1100877	chr9	37560059	37568608	-
Panx3	ENSMUSG00000011118.5	MGI:1918881	chr9	37571198	37580531	-
Gm8343	ENSMUSG00000097946.2	MGI:3649108	chr9	37597237	37598230	+
Tpt1-ps5	ENSMUSG00000059252.6	MGI:2664999	chr9	37607811	37608326	+
Olfr160	ENSMUSG00000061165.10	MGI:1931271	chr9	37620260	37627546	-
Olfr151	ENSMUSG00000110526.4	MGI:2661338	chr9	37641273	37642400	-
Olfr874	ENSMUSG00000063350.7	MGI:3030708	chr9	37656402	37659890	+
Olfr875	ENSMUSG00000058628.5	MGI:3030709	chr9	37683153	37685755	+
Olfr876	ENSMUSG00000066750.4	MGI:3030710	chr9	37714327	37719440	+
Gm24764	ENSMUSG00000065620.3	MGI:5454541	chr9	37733882	37734080	-
Gm47005	ENSMUSG00000111310.2	MGI:6095683	chr9	37734433	37734667	+
Olfr877	ENSMUSG00000066749.4	MGI:3030711	chr9	37765565	37768616	+
Olfr145	ENSMUSG00000066748.5	MGI:2177528	chr9	37808020	37814815	+
Gm6796	ENSMUSG00000110680.2	MGI:3646260	chr9	37822448	37822690	-
Olfr878	ENSMUSG00000066747.7	MGI:3030712	chr9	37829136	37833770	+
Olfr879-ps1	ENSMUSG00000110675.2	MGI:3030713	chr9	37852711	37853404	+
Olfr880-ps1	ENSMUSG00000110535.2	MGI:3030714	chr9	37879651	37879879	+
Olfr881	ENSMUSG00000060583.5	MGI:3030715	chr9	37903121	37907704	+
Gm45701	ENSMUSG00000110705.2	MGI:5804816	chr9	37912219	37912453	+
Olfr882-ps1	ENSMUSG00000110513.2	MGI:3030716	chr9	37914367	37916191	+
Olfr883	ENSMUSG00000094461.2	MGI:3030717	chr9	37937104	37938033	+
Olfr884	ENSMUSG00000095893.5	MGI:3030718	chr9	37957851	37961433	+
Olfr885	ENSMUSG00000096424.2	MGI:3030719	chr9	37972618	37973547	+
Olfr886-ps1	ENSMUSG00000110602.2	MGI:3030720	chr9	37980883	37982044	+
Olfr887	ENSMUSG00000096167.5	MGI:3030721	chr9	37995368	38002033	+
Olfr888	ENSMUSG00000095527.4	MGI:3030722	chr9	38019424	38022677	+
Olfr889	ENSMUSG00000096356.4	MGI:3030723	chr9	38026494	38032541	+
Olfr890	ENSMUSG00000096409.4	MGI:3030724	chr9	38053813	38059671	+
Olfr891	ENSMUSG00000045528.2	MGI:3030725	chr9	38091167	38092117	-
Gm17798	ENSMUSG00000098147.2	MGI:5009984	chr9	38096089	38097123	+
Olfr892-ps1	ENSMUSG00000110431.2	MGI:3030726	chr9	38101023	38101954	+
Olfr893	ENSMUSG00000093901.4	MGI:3030727	chr9	38119661	38122894	+
Olfr894	ENSMUSG00000070311.5	MGI:3030728	chr9	38129351	38133002	+
Olfr143	ENSMUSG00000094778.4	MGI:2177526	chr9	38164070	38167845	+
Olfr895	ENSMUSG00000096427.4	MGI:3030729	chr9	38179147	38181031	+
Olfr896-ps1	ENSMUSG00000111814.2	MGI:3030730	chr9	38202403	38205761	+
Olfr897-ps1	ENSMUSG00000110881.2	MGI:3030731	chr9	38220093	38221027	+
Olfr25	ENSMUSG00000058270.4	MGI:109310	chr9	38240356	38247185	+
Olfr898	ENSMUSG00000094588.3	MGI:3030732	chr9	38259707	38264215	+
Olfr250	ENSMUSG00000049864.3	MGI:3030084	chr9	38278192	38282651	+
Olfr251	ENSMUSG00000096757.3	MGI:3030085	chr9	38288382	38293770	+
Olfr147	ENSMUSG00000049098.5	MGI:2660712	chr9	38312994	38319293	+
Olfr901	ENSMUSG00000052058.4	MGI:3030735	chr9	38340751	38343978	+
Olfr902	ENSMUSG00000049334.4	MGI:3030736	chr9	38358948	38361872	+
Olfr1543-ps1	ENSMUSG00000111032.2	MGI:3031377	chr9	38367748	38368819	+
Olfr904	ENSMUSG00000094380.4	MGI:3030738	chr9	38374440	38380291	+
Olfr905	ENSMUSG00000096794.3	MGI:3030739	chr9	38382403	38388309	+
Olfr906	ENSMUSG00000039962.4	MGI:3030740	chr9	38398381	38402856	+
Olfr907	ENSMUSG00000094810.4	MGI:3030741	chr9	38407097	38411178	+
Gm23271	ENSMUSG00000077240.3	MGI:5453048	chr9	38422469	38422592	+
Olfr908	ENSMUSG00000110991.2	MGI:3030742	chr9	38427330	38428261	+
Olfr911-ps1	ENSMUSG00000062621.4	MGI:3030745	chr9	38432876	38438429	+
Olfr910	ENSMUSG00000060114.5	MGI:3030744	chr9	38449145	38452116	+
Olfr912	ENSMUSG00000111448.3	MGI:3030746	chr9	38491474	38498172	+
Olfr913	ENSMUSG00000059189.4	MGI:3030747	chr9	38504055	38507579	+
Olfr914	ENSMUSG00000047050.3	MGI:3030748	chr9	38516398	38522274	+
Olfr915	ENSMUSG00000057444.4	MGI:3030749	chr9	38557886	38558818	-
Gm49385	ENSMUSG00000111700.2	MGI:6121609	chr9	38558782	38569689	-
Olfr916	ENSMUSG00000094701.4	MGI:3030750	chr9	38566348	38571171	-
Gm47449	ENSMUSG00000111406.2	MGI:6096406	chr9	38574113	38574532	-
Olfr917	ENSMUSG00000063225.2	MGI:3030751	chr9	38576209	38577138	-
Gm47458	ENSMUSG00000111031.2	MGI:6096420	chr9	38579932	38580355	-
Olfr918	ENSMUSG00000046150.4	MGI:3030752	chr9	38581157	38585897	-
Gm5010	ENSMUSG00000111127.2	MGI:3646843	chr9	38589910	38591044	-
Olfr919	ENSMUSG00000056961.3	MGI:3030753	chr9	38608100	38614969	-
Vwa5a	ENSMUSG00000023186.15	MGI:1915026	chr9	38629564	38654633	+
Olfr920	ENSMUSG00000061039.6	MGI:3030754	chr9	38663595	38671413	+
Gm47347	ENSMUSG00000111582.2	MGI:6096245	chr9	38674205	38676940	+
Olfr921	ENSMUSG00000049926.6	MGI:3030755	chr9	38684364	38690317	+
Gm19709	ENSMUSG00000111188.2	MGI:5011894	chr9	38697586	38698067	-
Olfr922	ENSMUSG00000043911.6	MGI:3030756	chr9	38725910	38730491	+
Olfr923	ENSMUSG00000044798.8	MGI:3030757	chr9	38737841	38741596	+
Olfr924	ENSMUSG00000062103.6	MGI:3030758	chr9	38755745	38762791	+
Olfr26	ENSMUSG00000047667.6	MGI:109309	chr9	38766356	38767286	+
Olfr925-ps1	ENSMUSG00000111453.2	MGI:3030759	chr9	38780162	38780941	+
Olfr926	ENSMUSG00000064333.3	MGI:3030760	chr9	38788422	38789472	+
Olfr927-ps1	ENSMUSG00000111420.2	MGI:3030761	chr9	38803536	38804317	-
Olfr928-ps1	ENSMUSG00000111799.2	MGI:3030762	chr9	38806876	38807112	+
Olfr929-ps1	ENSMUSG00000111708.2	MGI:3030763	chr9	38818469	38819143	-
Olfr930	ENSMUSG00000063221.7	MGI:3030764	chr9	38841105	38842692	+
Gm20953	ENSMUSG00000110964.2	MGI:5434308	chr9	38848785	38851398	-
Olfr931-ps1	ENSMUSG00000110792.2	MGI:3030765	chr9	38856463	38857011	-
ENSMUSG00000110849	ENSMUSG00000110849.2		chr9	38857210	38860507	+
Olfr933	ENSMUSG00000058515.5	MGI:3030767	chr9	38883609	38891157	+
Olfr934	ENSMUSG00000057424.4	MGI:3030768	chr9	38892322	38899611	-
Olfr935	ENSMUSG00000059595.3	MGI:3030769	chr9	38905267	38910979	-
Olfr146	ENSMUSG00000058820.4	MGI:2660711	chr9	38929369	38934673	-
Olfr936	ENSMUSG00000095194.3	MGI:3030770	chr9	38957910	38958846	-
ENSMUSG00002076738	ENSMUSG00002076738.1		chr9	38959854	38959945	-
Olfr937	ENSMUSG00000094182.3	MGI:3030771	chr9	38970147	38976247	-
Gm8543	ENSMUSG00000111684.2	MGI:3648878	chr9	38985398	38987031	+
ENSMUSG00002075940	ENSMUSG00002075940.1		chr9	38986707	38986790	+
Olfr938	ENSMUSG00000048501.4	MGI:3030772	chr9	38988994	38990183	-
ENSMUSG00000111781	ENSMUSG00000111781.2		chr9	38995795	39006457	-
Gm47085	ENSMUSG00000110897.2	MGI:6095812	chr9	39008263	39008911	+
Olfr941-ps1	ENSMUSG00000111018.2	MGI:3030775	chr9	39015345	39016279	-
Olfr27	ENSMUSG00000049708.10	MGI:109308	chr9	39039427	39056368	+
Olfr942-ps1	ENSMUSG00000110736.2	MGI:3030776	chr9	39070220	39071219	+
Olfr943	ENSMUSG00000094970.4	MGI:3030777	chr9	39077600	39103646	+
Gm47100	ENSMUSG00000110875.2	MGI:6095835	chr9	39100299	39100448	-
Olfr944	ENSMUSG00000096555.4	MGI:3030778	chr9	39113216	39129717	+
Olfr1537	ENSMUSG00000096109.3	MGI:3031371	chr9	39145708	39161290	-
Olfr945	ENSMUSG00000063380.4	MGI:3030779	chr9	39168165	39188114	-
Olfr946-ps1	ENSMUSG00000111762.2	MGI:3030780	chr9	39195592	39195932	-
Olfr947-ps1	ENSMUSG00000111190.3	MGI:3030781	chr9	39199109	39210844	-
Olfr948	ENSMUSG00000057349.3	MGI:3030782	chr9	39227008	39237341	-
Gm21041	ENSMUSG00000111622.2	MGI:5434396	chr9	39238024	39239183	+
Olfr949-ps1	ENSMUSG00000110780.2	MGI:3030783	chr9	39275857	39276805	+
Olfr950-ps1	ENSMUSG00000111430.2	MGI:3030784	chr9	39294626	39295616	+
Olfr951	ENSMUSG00000094269.3	MGI:3030785	chr9	39298706	39306929	+
Olfr952	ENSMUSG00000058856.4	MGI:3030786	chr9	39337389	39338444	-
Olfr953-ps1	ENSMUSG00000110985.2	MGI:3030787	chr9	39363591	39364589	+
Olfr954	ENSMUSG00000094745.4	MGI:3030788	chr9	39367997	39375921	+
Olfr955	ENSMUSG00000063176.3	MGI:3030789	chr9	39377097	39383240	-
Olfr956-ps1	ENSMUSG00000111687.2	MGI:3030790	chr9	39385068	39385934	-
Olfr44	ENSMUSG00000062649.7	MGI:1333829	chr9	39393082	39405291	-
Olfr957	ENSMUSG00000095322.3	MGI:3030791	chr9	39421530	39427105	-
Gm24278	ENSMUSG00000077427.3	MGI:5454055	chr9	39449122	39449248	-
Olfr958	ENSMUSG00000050853.4	MGI:3030792	chr9	39459254	39465350	-
Olfr959	ENSMUSG00000059366.4	MGI:3030793	chr9	39480679	39486865	-
AW551984	ENSMUSG00000038112.16	MGI:2143322	chr9	39498692	39515699	-
Olfr148	ENSMUSG00000048299.9	MGI:2660713	chr9	39521951	39527223	+
Olfr960	ENSMUSG00000059867.4	MGI:3030794	chr9	39532669	39535501	+
Olfr961	ENSMUSG00000059106.6	MGI:3030795	chr9	39556381	39560852	+
Olfr962-ps1	ENSMUSG00000111573.2	MGI:3030796	chr9	39569597	39570038	+
Olfr963	ENSMUSG00000064110.3	MGI:3030797	chr9	39578501	39582079	+
Olfr964-ps1	ENSMUSG00000111660.2	MGI:3030798	chr9	39597325	39598238	-
Olfr149	ENSMUSG00000062121.4	MGI:2660716	chr9	39611814	39618413	-
Olfr965	ENSMUSG00000095839.4	MGI:3030799	chr9	39622649	39631910	+
Olfr966-ps1	ENSMUSG00000111305.2	MGI:3030800	chr9	39635261	39635837	+
Olfr150	ENSMUSG00000094353.3	MGI:2659178	chr9	39642274	39649752	+
Olfr967	ENSMUSG00000055820.3	MGI:3030801	chr9	39657545	39662789	+
Olfr968	ENSMUSG00000095903.4	MGI:3030802	chr9	39680072	39694549	-
Olfr969	ENSMUSG00000094254.3	MGI:3030803	chr9	39702241	39707931	+
Olfr970	ENSMUSG00000095774.3	MGI:3030804	chr9	39720156	39732293	+
Gm47219	ENSMUSG00000111541.2	MGI:6096029	chr9	39733001	39733099	+
Olfr971	ENSMUSG00000093934.3	MGI:3030805	chr9	39748172	39752577	+
Olfr972	ENSMUSG00000094449.4	MGI:3030806	chr9	39777718	39785947	+
Olfr229	ENSMUSG00000095390.3	MGI:3030063	chr9	39818632	39824028	+
Gm47229	ENSMUSG00000111154.2	MGI:6096043	chr9	39829567	39829815	-
Olfr974	ENSMUSG00000051493.8	MGI:3030808	chr9	39848797	39856466	+
Olfr975	ENSMUSG00000043331.7	MGI:3030809	chr9	39859427	39863342	-
Olfr976	ENSMUSG00000047352.7	MGI:3030810	chr9	39865435	39872429	-
Olfr977-ps1	ENSMUSG00000111073.2	MGI:3030811	chr9	39885175	39886117	-
Olfr978	ENSMUSG00000044292.5	MGI:3030812	chr9	39903409	39906391	+
Olfr979	ENSMUSG00000059473.5	MGI:3030813	chr9	39909299	39914761	-
Olfr980	ENSMUSG00000060254.8	MGI:3030814	chr9	39915644	39920878	-
Olfr981	ENSMUSG00000046678.7	MGI:3030815	chr9	39932760	39941673	+
Gm18892	ENSMUSG00000111553.2	MGI:5011077	chr9	39951187	39952067	+
1700001J11Rik	ENSMUSG00000101963.3	MGI:1919474	chr9	39961661	39964324	+
Olfr982	ENSMUSG00000049010.7	MGI:3030816	chr9	39985125	39990700	+
Olfr983	ENSMUSG00000044205.8	MGI:3030817	chr9	39998204	40004891	-
Olfr984	ENSMUSG00000045812.6	MGI:3030818	chr9	40007811	40025502	-
Olfr985	ENSMUSG00000049073.8	MGI:3030819	chr9	40037604	40041480	-
Tmem225	ENSMUSG00000040541.9	MGI:1922917	chr9	40059418	40062170	+
Olfr986	ENSMUSG00000051095.8	MGI:3030820	chr9	40092216	40101430	+
Zfp202	ENSMUSG00000025602.14	MGI:1933401	chr9	40103612	40124900	+
Scn3b	ENSMUSG00000049281.17	MGI:1918882	chr9	40180513	40202914	+
Gm47266	ENSMUSG00000111509.2	MGI:6096101	chr9	40187199	40187828	-
Gramd1b	ENSMUSG00000040111.18	MGI:1925037	chr9	40204529	40442679	-
1700110K17Rik	ENSMUSG00000087047.9	MGI:1920808	chr9	40234722	40254860	+
Gm48129	ENSMUSG00000111323.2	MGI:6097488	chr9	40252914	40253399	-
Gm48127	ENSMUSG00000111271.2	MGI:6097485	chr9	40253604	40254234	-
Gm48114	ENSMUSG00000110928.2	MGI:6097467	chr9	40274513	40278198	-
Gm5055	ENSMUSG00000111515.2	MGI:3645061	chr9	40399016	40399596	+
Gm17540	ENSMUSG00000097205.2	MGI:4937174	chr9	40442451	40444916	+
Gm35177	ENSMUSG00000110922.2	MGI:5594336	chr9	40458656	40472689	+
Gm48277	ENSMUSG00000111858.2	MGI:6097706	chr9	40466382	40472225	-
Gm48284	ENSMUSG00000111504.2	MGI:6097718	chr9	40517712	40527682	-
Gm35371	ENSMUSG00000110992.2	MGI:5594530	chr9	40579256	40580403	-
Gm21915	ENSMUSG00000094204.2	MGI:5434079	chr9	40581909	40582310	+
Gm48288	ENSMUSG00000111801.2	MGI:6097726	chr9	40590941	40591703	-
Clmp	ENSMUSG00000032024.11	MGI:1918816	chr9	40597258	40696615	+
Gm48294	ENSMUSG00000111794.2	MGI:6097733	chr9	40626454	40631330	+
Gm16095	ENSMUSG00000086014.2	MGI:3801984	chr9	40630202	40631282	-
Gm48293	ENSMUSG00000111189.2	MGI:6097731	chr9	40658577	40673969	-
Gm16096	ENSMUSG00000087135.8	MGI:3801985	chr9	40692038	40695477	-
Hspa8	ENSMUSG00000015656.18	MGI:105384	chr9	40712280	40721383	+
Snord14c	ENSMUSG00000119805.1	MGI:97971	chr9	40714879	40714964	+
Snord14d	ENSMUSG00000118706.1	MGI:3851602	chr9	40715291	40715376	+
SNORD14	ENSMUSG00002076818.1		chr9	40716044	40716133	+
Gm48565	ENSMUSG00000110982.2	MGI:6098124	chr9	40732265	40733969	+
Bsx	ENSMUSG00000054360.5	MGI:2669849	chr9	40785423	40791353	+
Jhy	ENSMUSG00000032023.8	MGI:1918239	chr9	40806145	40875414	-
Gm18586	ENSMUSG00000111346.2	MGI:5010771	chr9	40841205	40841722	-
Crtam	ENSMUSG00000032021.15	MGI:1859822	chr9	40880987	40915924	-
Ubash3b	ENSMUSG00000032020.16	MGI:1920078	chr9	40922394	41072993	-
Gm48611	ENSMUSG00000110914.2	MGI:6098198	chr9	41020823	41023377	-
Gm35657	ENSMUSG00000110747.2	MGI:5594816	chr9	41070720	41100158	+
Gm6885	ENSMUSG00000111337.2	MGI:3643835	chr9	41075670	41076041	+
1700063D05Rik	ENSMUSG00000100837.8	MGI:1925750	chr9	41103742	41129286	+
Gm48710	ENSMUSG00000111308.2	MGI:6098355	chr9	41140178	41143487	+
Mir100hg	ENSMUSG00000074415.15	MGI:1920394	chr9	41238373	41628290	+
Gm25401	ENSMUSG00000064909.3	MGI:5455178	chr9	41250732	41250837	-
Gm48742	ENSMUSG00000111593.2	MGI:6098410	chr9	41316670	41443383	-
Gm48739	ENSMUSG00000110885.2	MGI:6098405	chr9	41330347	41330778	+
Gm49317	ENSMUSG00000111462.3	MGI:6121493	chr9	41386151	41566779	+
Gm48736	ENSMUSG00000110801.2	MGI:6098401	chr9	41424821	41425076	-
Mir100	ENSMUSG00000093011.3	MGI:3619057	chr9	41442721	41442800	+
Mirlet7a-2	ENSMUSG00000092770.3	MGI:3619049	chr9	41448012	41448107	+
Gm48740	ENSMUSG00000111854.2	MGI:6098406	chr9	41462802	41470555	-
Gm28119	ENSMUSG00000100158.2	MGI:5578825	chr9	41493204	41493579	+
Mir125b-1	ENSMUSG00000093354.3	MGI:2676810	chr9	41493222	41493298	+
Gm48737	ENSMUSG00000111107.2	MGI:6098402	chr9	41530288	41532599	+
Gm8707	ENSMUSG00000098093.3	MGI:3643201	chr9	41563189	41566578	+
Gm48784	ENSMUSG00000110727.2	MGI:6098483	chr9	41570460	41586350	-
Gm35835	ENSMUSG00000110862.2	MGI:5594994	chr9	41591443	41648694	-
6720432D03Rik	ENSMUSG00000111511.2	MGI:1924990	chr9	41714461	41787564	-
Gm35940	ENSMUSG00000110981.2	MGI:5595099	chr9	41716708	41749714	+
Gm48814	ENSMUSG00000111156.2	MGI:6098528	chr9	41787615	41790697	+
Gm40513	ENSMUSG00000111726.2	MGI:5623398	chr9	41797808	41801900	-
Sorl1	ENSMUSG00000049313.9	MGI:1202296	chr9	41876016	42035593	-
Gm16214	ENSMUSG00000086360.2	MGI:3801724	chr9	41933911	41945409	+
Gm39321	ENSMUSG00000111167.2	MGI:5622206	chr9	42053289	42057802	+
4930546K05Rik	ENSMUSG00000111767.2	MGI:1925444	chr9	42087888	42120527	-
Sc5d	ENSMUSG00000032018.15	MGI:1353611	chr9	42162891	42175552	-
Gm36435	ENSMUSG00000111074.2	MGI:5595594	chr9	42186060	42191174	-
Gm26272	ENSMUSG00000119090.1	MGI:5456049	chr9	42228846	42228977	-
Tecta	ENSMUSG00000037705.14	MGI:109575	chr9	42240915	42311225	-
Gm47629	ENSMUSG00000110937.2	MGI:6096698	chr9	42297158	42302182	+
Tbcel	ENSMUSG00000037287.16	MGI:1925543	chr9	42323612	42419105	-
ENSMUSG00002076491	ENSMUSG00002076491.1		chr9	42354148	42354216	+
Gm16322	ENSMUSG00000087456.2	MGI:3826609	chr9	42385851	42416958	+
Grik4	ENSMUSG00000032017.15	MGI:95817	chr9	42429431	42855789	-
ENSMUSG00002076682	ENSMUSG00002076682.1		chr9	42432069	42432127	-
ENSMUSG00002076740	ENSMUSG00002076740.1		chr9	42773347	42773425	-
Gm47931	ENSMUSG00000110749.2	MGI:6097192	chr9	42858097	42858739	+
Arhgef12	ENSMUSG00000059495.15	MGI:1916882	chr9	42875138	43018534	-
Gm5831	ENSMUSG00000111133.2	MGI:3779529	chr9	42876168	42877376	+
Tlcd5	ENSMUSG00000048503.8	MGI:2685030	chr9	43019945	43027865	-
Pou2f3	ENSMUSG00000032015.17	MGI:102565	chr9	43035234	43121666	-
Rpl26-ps6	ENSMUSG00000111864.2	MGI:3648682	chr9	43128419	43128852	+
Oaf	ENSMUSG00000032014.7	MGI:94852	chr9	43132532	43151208	-
D630033O11Rik	ENSMUSG00000095385.4	MGI:2685434	chr9	43154896	43191373	+
Trim29	ENSMUSG00000032013.7	MGI:1919419	chr9	43222145	43247412	+
Gm36799	ENSMUSG00000110823.2	MGI:5595958	chr9	43267570	43290347	+
Gm47475	ENSMUSG00000111829.2	MGI:6096446	chr9	43350262	43355735	-
Gm28215	ENSMUSG00000100836.2	MGI:5578921	chr9	43380719	43381614	+
Gm36855	ENSMUSG00000111110.2	MGI:5596014	chr9	43417848	43432301	-
Gm29909	ENSMUSG00000110988.2	MGI:5589068	chr9	43519481	43532107	+
Gm29961	ENSMUSG00000111400.2	MGI:5589120	chr9	43553379	43556454	-
Gm5364	ENSMUSG00000110808.2	MGI:3646198	chr9	43594350	43595238	+
Gm30015	ENSMUSG00000111334.2	MGI:5589174	chr9	43628138	43657397	-
Gm47542	ENSMUSG00000111129.2	MGI:6096552	chr9	43645411	43647733	-
Nectin1	ENSMUSG00000032012.10	MGI:1926483	chr9	43655281	43743955	+
Gm23326	ENSMUSG00000088044.3	MGI:5453103	chr9	43817195	43817299	-
Gm30373	ENSMUSG00000111758.2	MGI:5589532	chr9	43836048	43881550	-
Gm10688	ENSMUSG00000111637.2	MGI:3642688	chr9	43890255	43890774	-
E230034D01Rik	ENSMUSG00000111283.2	MGI:2445211	chr9	43905281	43911970	+
Gm47345	ENSMUSG00000110815.2	MGI:6096241	chr9	43907768	43909890	-
Gm39323	ENSMUSG00000111229.2	MGI:5622208	chr9	43923032	43952356	-
Thy1	ENSMUSG00000032011.6	MGI:98747	chr9	43954681	43959876	+
Gm49380	ENSMUSG00000111409.2	MGI:6121601	chr9	43977624	44024797	-
Gm39325	ENSMUSG00000111415.2	MGI:5622210	chr9	43978063	43982765	-
Usp2	ENSMUSG00000032010.16	MGI:1858178	chr9	43978318	44006924	+
Rnf26	ENSMUSG00000053128.16	MGI:2388131	chr9	44006928	44024814	-
Mfrp	ENSMUSG00000034739.18	MGI:2385957	chr9	44013026	44020484	+
C1qtnf5	ENSMUSG00000079592.10	MGI:2385958	chr9	44018542	44020484	+
Gm20444	ENSMUSG00000092258.3	MGI:5141909	chr9	44018598	44020176	-
