read_id	pair_id	parent_a	chrom1	breakpoint1	strand1	parent_b	chrom2	breakpoint2	strand2	Chromosomal_Status	source_row	sample_id	assembly	source_id
8fbbbbb4-756e-4de9-aa20-60bc3e4cdb66	Irgm1:Gpsm3	Irgm1	chr11	48756071	-	Gpsm3	chr17	34810143	+	Interchromosomal	20901		GRCm39	supplementary_table_3
a152ef3a-346b-4ce8-b170-fab32eb79004	Gna15:Isg15	Gna15	chr10	81338146	-	Isg15	chr4	156285253	-	Interchromosomal	20902		GRCm39	supplementary_table_3
f76965b7-a63d-4e39-9858-f7d7c6905b76	Sos2:Saa3	Sos2	chr12	69630539	-	Saa3	chr7	46361688	-	Interchromosomal	20903		GRCm39	supplementary_table_3
6487e470-ecb2-4200-80ed-2eaec5f7c9d9	Colgalt1:Rpl9-ps6	Colgalt1	chr8	72077555	+	Rpl9-ps6	chr19	32443978	-	Interchromosomal	20904		GRCm39	supplementary_table_3
7555d7ff-0eb2-4c52-a9c8-0c4033fd2312	Eef2:Cxcl10	Eef2	chr10	81018332	+	Cxcl10	chr5	92496741	-	Interchromosomal	20905		GRCm39	supplementary_table_3
f2c18815-8a03-42b8-a03a-7c6f5a04bcc5	Cxcl10:Ccl5	Cxcl10	chr5	92494496	-	Ccl5	chr11	83421344	-	Interchromosomal	20906		GRCm39	supplementary_table_3
9b51fc35-62a7-4fe8-9b2d-91946e876063	Cxcl10:Ccl5	Cxcl10	chr5	92494496	-	Ccl5	chr11	83421344	-	Interchromosomal	20907		GRCm39	supplementary_table_3
35e7b759-1e17-49cb-bdaa-ded4709aac62	Cxcl10:Ccl5	Cxcl10	chr5	92494496	-	Ccl5	chr11	83421344	-	Interchromosomal	20908		GRCm39	supplementary_table_3
e081c84a-0518-4af3-807a-85b8d7e7fec6	Ccl5:Cxcl10	Ccl5	chr11	83416603	-	Cxcl10	chr5	92496741	-	Interchromosomal	20909		GRCm39	supplementary_table_3
0e10e741-d980-4e10-8df9-7d37604a5a2a	Cxcl10:C1qc	Cxcl10	chr5	92494496	-	C1qc	chr4	136619874	-	Interchromosomal	20910		GRCm39	supplementary_table_3
0f0ae9fb-6481-4fb8-b858-5bdf8c09680e	Cxcl10:C1qb	Cxcl10	chr5	92494496	-	C1qb	chr4	136609639	-	Interchromosomal	20911		GRCm39	supplementary_table_3
3d6d9545-afe2-4e64-ba0a-5e46096efe3c	Tap1:Cxcl10	Tap1	chr17	34416199	+	Cxcl10	chr5	92495244	-	Interchromosomal	20912		GRCm39	supplementary_table_3
067ea4b0-810a-4433-8cc9-b0dacc361633	Cd81:Cxcl10	Cd81	chr7	142621671	+	Cxcl10	chr5	92496741	-	Interchromosomal	20913		GRCm39	supplementary_table_3
a7712cc6-b006-4fd8-b061-783b22207aa5	Cxcl10:Eef1a1	Cxcl10	chr5	92494496	-	Eef1a1	chr9	78387970	-	Interchromosomal	20914		GRCm39	supplementary_table_3
58b08ce3-1a0c-4c99-8102-b2a718ceb7ed	Cxcl10:Cpq	Cxcl10	chr5	92494496	-	Cpq	chr15	33212961	+	Interchromosomal	20915		GRCm39	supplementary_table_3
a3b0b47d-f359-4110-9a91-bd9d413413a3	Rpl22l1:Cxcl10	Rpl22l1	chr3	28861573	+	Cxcl10	chr5	92496741	-	Interchromosomal	20916		GRCm39	supplementary_table_3
40f34e91-c6e1-463c-8e5d-5b8b6e1da795	Saa3:Cxcl10	Saa3	chr7	46361421	-	Cxcl10	chr5	92496741	-	Interchromosomal	20917		GRCm39	supplementary_table_3
3a59bbcc-e630-4537-97ca-727fd22a3847	Saa3:Cxcl10	Saa3	chr7	46361421	-	Cxcl10	chr5	92496741	-	Interchromosomal	20918		GRCm39	supplementary_table_3
1861896f-68a0-4c84-a1e2-7f63f6a7326f	Cxcl10:Saa3	Cxcl10	chr5	92494496	-	Saa3	chr7	46365124	-	Interchromosomal	20919		GRCm39	supplementary_table_3
4e6e0d06-daa3-4034-a583-6f8258a57f05	Cxcl10:Saa3	Cxcl10	chr5	92494496	-	Saa3	chr7	46365124	-	Interchromosomal	20920		GRCm39	supplementary_table_3
24cd38d7-b8d8-4ea5-a7be-8b1d3779e2b7	Dcp1b:Cxcl10	Dcp1b	chr6	119183559	+	Cxcl10	chr5	92496741	-	Interchromosomal	20921		GRCm39	supplementary_table_3
e4a9c251-1cf9-4e41-8dff-eeccba9a9511	Serpina3g:Cxcl10	Serpina3g	chr12	104208198	+	Cxcl10	chr5	92496741	-	Interchromosomal	20922		GRCm39	supplementary_table_3
39fb49b0-2daf-4f3d-92fa-91fb44b54cb2	Tspo:Cxcl10	Tspo	chr15	83458404	+	Cxcl10	chr5	92496741	-	Interchromosomal	20923		GRCm39	supplementary_table_3
19857abf-8ccc-414f-873a-c7676ae5a161	Bst2:Cxcl10	Bst2	chr8	71986898	-	Cxcl10	chr5	92495244	-	Interchromosomal	20924		GRCm39	supplementary_table_3
c5b59cd9-952d-46c7-8424-a73f3caff1ef	Syngr2:Cxcl10	Syngr2	chr11	117705109	+	Cxcl10	chr5	92496741	-	Interchromosomal	20925		GRCm39	supplementary_table_3
f89546f4-60a1-46dd-af07-f02972aec893	Cxcl10:Tmsb4x	Cxcl10	chr5	92494496	-	Tmsb4x	chrX	165991047	-	Interchromosomal	20926		GRCm39	supplementary_table_3
1f228add-bb13-4574-bf48-bc51184ae59d	Tmsb4x:Cxcl10	Tmsb4x	chrX	165990090	-	Cxcl10	chr5	92496741	-	Interchromosomal	20927		GRCm39	supplementary_table_3
f2311579-13a1-4f9a-a7cd-2cb0984df68f	Cxcl10:Rps27rt	Cxcl10	chr5	92494496	-	Rps27rt	chr9	114811807	-	Interchromosomal	20928		GRCm39	supplementary_table_3
8e9326d9-91fe-4751-af77-f37cae80f1f4	Ftl1:Cxcl10	Ftl1	chr7	45107367	-	Cxcl10	chr5	92495244	-	Interchromosomal	20929		GRCm39	supplementary_table_3
313eaebc-7a8f-476d-8c08-1803d37e63fa	Ftl1:Cxcl10	Ftl1	chr7	45107367	-	Cxcl10	chr5	92496741	-	Interchromosomal	20930		GRCm39	supplementary_table_3
4e82d68d-8670-4703-bf2d-6e42aca7b579	Iigp1:Cxcl10	Iigp1	chr18	60525699	+	Cxcl10	chr5	92496074	-	Interchromosomal	20931		GRCm39	supplementary_table_3
56be14c4-15e1-4c63-ac05-6506904ca2ea	H2-T22:Cxcl10	H2-T22	chr17	36349300	-	Cxcl10	chr5	92496741	-	Interchromosomal	20932		GRCm39	supplementary_table_3
4843787d-ea71-4bf8-ad32-671e2cf00e1c	Capg:Cxcl10	Capg	chr6	72539966	+	Cxcl10	chr5	92496741	-	Interchromosomal	20933		GRCm39	supplementary_table_3
1897f20b-ccec-4248-bc72-f2c80f8bd915	Gm5148:Cxcl10	Gm5148	chr3	37778351	-	Cxcl10	chr5	92496741	-	Interchromosomal	20934		GRCm39	supplementary_table_3
d072091a-7534-44bd-9015-4f5392361651	Cxcl10:Phtf1	Cxcl10	chr5	92494496	-	Phtf1	chr3	103903917	+	Interchromosomal	20935		GRCm39	supplementary_table_3
81188d79-3b0f-45af-8634-2364e35072f8	Cxcl10:Fcgr4	Cxcl10	chr5	92494496	-	Fcgr4	chr1	170856705	+	Interchromosomal	20936		GRCm39	supplementary_table_3
2c6ba753-07b1-46e3-b585-373050e02a41	B2m:Cxcl10	B2m	chr2	121983564	+	Cxcl10	chr5	92496741	-	Interchromosomal	20937		GRCm39	supplementary_table_3
c0bb3591-3b1b-417c-ab1f-edc86dcb6919	Cxcl10:B2m	Cxcl10	chr5	92494496	-	B2m	chr2	121978166	+	Interchromosomal	20938		GRCm39	supplementary_table_3
70a0dce7-5427-4ab5-b657-d34394f56b82	Cxcl10:B2m	Cxcl10	chr5	92494496	-	B2m	chr2	121978166	+	Interchromosomal	20939		GRCm39	supplementary_table_3
74de8c09-73f9-47b2-a231-98e869757ebb	H2-K1:Cxcl10	H2-K1	chr17	34215026	-	Cxcl10	chr5	92496741	-	Interchromosomal	20940		GRCm39	supplementary_table_3
d89c9feb-4aba-45c5-83c4-e3f12397ecc5	H2-K1:Cxcl10	H2-K1	chr17	34215026	-	Cxcl10	chr5	92496741	-	Interchromosomal	20941		GRCm39	supplementary_table_3
b8b525a8-15e6-4ba8-999b-64667c204369	Gdpd1:Cxcl10	Gdpd1	chr11	86924692	-	Cxcl10	chr5	92496741	-	Interchromosomal	20942		GRCm39	supplementary_table_3
6639ad42-83c6-465c-9a5c-5d18c621d6ed	Pgk1:Cxcl10	Pgk1	chrX	105247305	+	Cxcl10	chr5	92496741	-	Interchromosomal	20943		GRCm39	supplementary_table_3
1adcb0ab-a225-4fa8-bf1b-fec777d6597c	Eno1:Cxcl10	Eno1	chr4	150333336	+	Cxcl10	chr5	92496741	-	Interchromosomal	20944		GRCm39	supplementary_table_3
cfff6823-f6bc-4045-8e0d-39b34cb6d61a	Lyz2:Cxcl10	Lyz2	chr10	117113235	-	Cxcl10	chr5	92496741	-	Interchromosomal	20945		GRCm39	supplementary_table_3
7f97f68b-c12b-42fb-bd48-f2f527a93dcd	Cxcl10:Polr2g	Cxcl10	chr5	92494496	-	Polr2g	chr19	8775697	-	Interchromosomal	20946		GRCm39	supplementary_table_3
8e2cfb0a-9fbe-456d-97d5-5458741bdb79	Cops9:Cxcl10	Cops9	chr1	92564866	-	Cxcl10	chr5	92496741	-	Interchromosomal	20947		GRCm39	supplementary_table_3
7b8d5323-2ac9-4092-a015-273d7a2648e2	Igtp:Cxcl10	Igtp	chr11	58098417	+	Cxcl10	chr5	92496741	-	Interchromosomal	20948		GRCm39	supplementary_table_3
8b6ef796-a2b5-4a9c-adbe-1745c6da1765	Ifi47:Cxcl10	Ifi47	chr11	48987801	+	Cxcl10	chr5	92496741	-	Interchromosomal	20949		GRCm39	supplementary_table_3
6950c8d0-30c2-42e1-9b31-d0e08b3a40ca	Marchf2:Cxcl10	Marchf2	chr17	33910488	-	Cxcl10	chr5	92496741	-	Interchromosomal	20950		GRCm39	supplementary_table_3
7387141b-730e-4fe2-93c7-15f0eb45e126	Rpl19-ps11:Cxcl10	Rpl19-ps11	chr8	19543542	+	Cxcl10	chr5	92496741	-	Interchromosomal	20951		GRCm39	supplementary_table_3
1d14d817-f61e-4336-b2cd-a545ae49310e	Cxcl10:Gm14303	Cxcl10	chr5	92494496	-	Gm14303	chr2	172351611	-	Interchromosomal	20952		GRCm39	supplementary_table_3
eb8f934d-f728-4839-a8b2-06d4cdadaafb	Cxcl10:Rps6-ps4	Cxcl10	chr5	92494496	-	Rps6-ps4	chr2	75022166	-	Interchromosomal	20953		GRCm39	supplementary_table_3
571a35ec-c5f3-460f-83c2-f72ea4bafbe5	Cxcl10:Lamtor5	Cxcl10	chr5	92494496	-	Lamtor5	chr3	107190950	+	Interchromosomal	20954		GRCm39	supplementary_table_3
d6fd4ed7-e42c-4f04-99f5-9f74979bf9df	Mrpl34:Gm12715	Mrpl34	chr8	71918391	+	Gm12715	chr4	103420598	+	Interchromosomal	20955		GRCm39	supplementary_table_3
3e491c3c-4749-4e81-a55e-bcd5677b5335	Gm15772:Mrpl34	Gm15772	chr5	3286868	+	Mrpl34	chr8	71917602	+	Interchromosomal	20956		GRCm39	supplementary_table_3
17fe14a2-8ba3-4c40-b83a-bbb1320171e4	Rps29:Trex1	Rps29	chr12	69204495	-	Trex1	chr9	108887996	-	Interchromosomal	20957		GRCm39	supplementary_table_3
033eadf5-69f7-4fb3-91f5-0a7ba452e1be	Cog3:Babam2	Cog3	chr14	75939809	-	Babam2	chr5	32214854	+	Interchromosomal	20958		GRCm39	supplementary_table_3
df1808da-763c-4581-a8d4-c6b5f50b067e	Ccl5:Dapk3	Ccl5	chr11	83416603	-	Dapk3	chr10	81019096	+	Interchromosomal	20959		GRCm39	supplementary_table_3
26901031-a5c3-4a2f-a6f3-1b20e1423ad0	Vat1:Emp3	Vat1	chr11	101349570	-	Emp3	chr7	45567659	-	Interchromosomal	20960		GRCm39	supplementary_table_3
cbcf4aa7-d888-49aa-ab00-d82fe3c5f017	Eef2:Irf8	Eef2	chr10	81018332	+	Irf8	chr8	121463096	+	Interchromosomal	20961		GRCm39	supplementary_table_3
acad5e0e-5fd1-47fe-9b59-71b586921664	Tspo:Eef2	Tspo	chr15	83458404	+	Eef2	chr10	81012464	+	Interchromosomal	20962		GRCm39	supplementary_table_3
9e1ea57f-db47-4052-b765-cf9f28972e0f	Psma5-ps:Eef2	Psma5-ps	chr10	85150303	+	Eef2	chr10	81012464	+	Intrachromosomal	20963		GRCm39	supplementary_table_3
7a4fb3cb-e399-4364-8e5a-1a469f282cf9	Eef2:Rpl11	Eef2	chr10	81018332	+	Rpl11	chr4	135780028	-	Interchromosomal	20964		GRCm39	supplementary_table_3
cd70fba7-cd86-4b6a-b4d9-625d9ebe932a	Eef2:Gm10080	Eef2	chr10	81018332	+	Gm10080	chr9	44286478	-	Interchromosomal	20965		GRCm39	supplementary_table_3
3056a734-5654-43bc-ad15-472574fdad19	Gm11808:Eef2	Gm11808	chr4	3973091	-	Eef2	chr10	81017722	+	Interchromosomal	20966		GRCm39	supplementary_table_3
7087f2cd-ad4a-4f84-9381-0b51c9ffabab	Aarsd1:Eef2	Aarsd1	chr11	101297664	-	Eef2	chr10	81017326	+	Interchromosomal	20967		GRCm39	supplementary_table_3
394d49b5-073e-48e6-bbe0-4e9b7a5120c8	Atp6v0c-ps2:Eef2	Atp6v0c-ps2	chr6	37783485	+	Eef2	chr10	81013886	+	Interchromosomal	20968		GRCm39	supplementary_table_3
594ae7f1-192f-4eb6-895d-9249b2554579	Eef2:Rpl19-ps11	Eef2	chr10	81018332	+	Rpl19-ps11	chr8	19542951	+	Interchromosomal	20969		GRCm39	supplementary_table_3
dd09354e-d887-4739-bf13-b274f1bf9e85	H2-K1:Igsf6	H2-K1	chr17	34215026	-	Igsf6	chr7	120666851	-	Interchromosomal	20970		GRCm39	supplementary_table_3
3bdec39f-2b37-4c70-9119-484071b2ff61	Igsf6:2210406H18Rik	Igsf6	chr7	120663289	-	2210406H18Rik	chr7	120663182	-	Intrachromosomal	20971		GRCm39	supplementary_table_3
c57623eb-4b7e-4d79-93bc-0845b6a3957c	Igsf6:2210406H18Rik	Igsf6	chr7	120663289	-	2210406H18Rik	chr7	120663182	-	Intrachromosomal	20972		GRCm39	supplementary_table_3
7b738433-f1f4-4857-9bc5-63bdb6573620	Igsf6:2210406H18Rik	Igsf6	chr7	120663289	-	2210406H18Rik	chr7	120663182	-	Intrachromosomal	20973		GRCm39	supplementary_table_3
79a64de3-7c31-4424-84a5-cb71518c48c3	Rpl36-ps12:Map2k2	Rpl36-ps12	chr6	108117080	-	Map2k2	chr10	80941780	+	Interchromosomal	20974		GRCm39	supplementary_table_3
c1786b6c-fc92-4223-ab7c-60f031976dda	Ccl5:Oaz1	Ccl5	chr11	83416603	-	Oaz1	chr10	80662519	+	Interchromosomal	20975		GRCm39	supplementary_table_3
a9f65401-cbb7-44f0-8929-718db4432e8a	Ccl5:Tgfbi	Ccl5	chr11	83416603	-	Tgfbi	chr13	56757398	+	Interchromosomal	20976		GRCm39	supplementary_table_3
fa6248c6-f87e-4b48-8e95-e9f7f3dbce6f	Ccl5:Isg15	Ccl5	chr11	83416603	-	Isg15	chr4	156285253	-	Interchromosomal	20977		GRCm39	supplementary_table_3
922933f9-300d-4fc2-a814-903ce5cdc035	Isg15:Ccl5	Isg15	chr4	156283911	-	Ccl5	chr11	83421344	-	Interchromosomal	20978		GRCm39	supplementary_table_3
d47f7e68-4fc5-4aa5-9c23-1fc90980a010	Isg15:Ccl5	Isg15	chr4	156283911	-	Ccl5	chr11	83421344	-	Interchromosomal	20979		GRCm39	supplementary_table_3
a1fef525-2181-4b8a-b1ba-de2016801b5c	Cox8a:Ccl5	Cox8a	chr19	7192517	-	Ccl5	chr11	83421344	-	Interchromosomal	20980		GRCm39	supplementary_table_3
e3af8f08-65dd-4098-9cea-b40ff4e41dc0	Cox8a:Ccl5	Cox8a	chr19	7192517	-	Ccl5	chr11	83421344	-	Interchromosomal	20981		GRCm39	supplementary_table_3
c9c22f9c-949d-4c8a-bfd1-8d20fd93b64d	Fam214b:Ccl5	Fam214b	chr4	43032413	-	Ccl5	chr11	83421344	-	Interchromosomal	20982		GRCm39	supplementary_table_3
f6bf562a-befe-4474-89e6-4fd0e70bfa9a	Slc2a6:Ccl5	Slc2a6	chr2	26911374	-	Ccl5	chr11	83421344	-	Interchromosomal	20983		GRCm39	supplementary_table_3
24cec211-47d8-4c22-b86c-3a5ddb2ac6e5	Ccl5:Sigmar1	Ccl5	chr11	83416603	-	Sigmar1	chr4	41739580	-	Interchromosomal	20984		GRCm39	supplementary_table_3
17ff07f4-2900-4c4e-947f-1ce84a4baaf2	Ccl5:H2-Aa	Ccl5	chr11	83416603	-	H2-Aa	chr17	34506797	-	Interchromosomal	20985		GRCm39	supplementary_table_3
c32751fc-450d-4ae8-a539-471bbee34a60	Oxsr1:Ccl5	Oxsr1	chr9	119067497	-	Ccl5	chr11	83421344	-	Interchromosomal	20986		GRCm39	supplementary_table_3
d45e5710-a23c-436d-9aa1-90a52e9a9f2b	C1qc:Ccl5	C1qc	chr4	136617114	-	Ccl5	chr11	83421344	-	Interchromosomal	20987		GRCm39	supplementary_table_3
988da987-39d0-47d7-b2e0-c7445a48df1c	Ccl5:C1qb	Ccl5	chr11	83416603	-	C1qb	chr4	136609639	-	Interchromosomal	20988		GRCm39	supplementary_table_3
130792c1-5461-429b-8a49-8380a4442cff	C1qb:Ccl5	C1qb	chr4	136607439	-	Ccl5	chr11	83421344	-	Interchromosomal	20989		GRCm39	supplementary_table_3
538fb756-1c4a-4435-8609-dbc1ed93491c	Actr1b:Ccl5	Actr1b	chr1	36737194	-	Ccl5	chr11	83421344	-	Interchromosomal	20990		GRCm39	supplementary_table_3
6f87a1e9-6b93-476d-a7c1-1796adf63933	Ccl5:Eef1a1	Ccl5	chr11	83416603	-	Eef1a1	chr9	78387970	-	Interchromosomal	20991		GRCm39	supplementary_table_3
114a6993-aef2-4ea0-966a-c37d161075f5	Tgm2:Ccl5	Tgm2	chr2	157958321	-	Ccl5	chr11	83421344	-	Interchromosomal	20992		GRCm39	supplementary_table_3
4e97a0aa-4dcd-4024-a5d4-8add5e1cc1ef	Ifi206:Ccl5	Ifi206	chr1	173296050	-	Ccl5	chr11	83421344	-	Interchromosomal	20993		GRCm39	supplementary_table_3
0960dd4e-21f6-42e0-8412-58340ca2e0a1	Ninj1:Ccl5	Ninj1	chr13	49349720	+	Ccl5	chr11	83421344	-	Interchromosomal	20994		GRCm39	supplementary_table_3
bae4d4bc-8086-4105-8631-aa2cc548c99d	Ninj1:Ccl5	Ninj1	chr13	49349720	+	Ccl5	chr11	83421344	-	Interchromosomal	20995		GRCm39	supplementary_table_3
1a25f581-69eb-44f2-887c-7a49132de1e7	Ctss:Ccl5	Ctss	chr3	95463714	+	Ccl5	chr11	83421344	-	Interchromosomal	20996		GRCm39	supplementary_table_3
c827300d-e46b-4332-8e36-c73c6f08971c	Ctss:Ccl5	Ctss	chr3	95463714	+	Ccl5	chr11	83421344	-	Interchromosomal	20997		GRCm39	supplementary_table_3
1b22d76e-5d2c-42bc-bd61-2d4f563aaea8	Ctss:Ccl5	Ctss	chr3	95463711	+	Ccl5	chr11	83421344	-	Interchromosomal	20998		GRCm39	supplementary_table_3
7a2b35a5-5916-4c77-b266-fae98cfad11d	Ccl5:Rnh1	Ccl5	chr11	83416603	-	Rnh1	chr7	140740478	-	Interchromosomal	20999		GRCm39	supplementary_table_3
c60ffd0c-9a91-4ce0-aff6-6c63135b0330	Ccl5:Atp5j2	Ccl5	chr11	83416603	-	Atp5j2	chr5	145124043	-	Interchromosomal	21000		GRCm39	supplementary_table_3
7e0a28ae-35be-4a7a-b195-aad77abef816	Rps21:Ccl5	Rps21	chr2	179900238	+	Ccl5	chr11	83421344	-	Interchromosomal	21001		GRCm39	supplementary_table_3
3bb7fd37-bcf3-431d-95f0-78cd05d6b952	Ccl5:Rps21	Ccl5	chr11	83416603	-	Rps21	chr2	179899413	+	Interchromosomal	21002		GRCm39	supplementary_table_3
ceaa55d2-bbd1-4901-aa0b-dafee6f8b5f6	Ifi203:Ccl5	Ifi203	chr1	173747972	-	Ccl5	chr11	83421344	-	Interchromosomal	21003		GRCm39	supplementary_table_3
517c8c81-b17d-45cc-9c22-35f22f0da367	Ccl5:Saa3	Ccl5	chr11	83416603	-	Saa3	chr7	46365124	-	Interchromosomal	21004		GRCm39	supplementary_table_3
f96ca53e-f489-42ac-aa13-b28e1dec2a2d	Saa3:Ccl5	Saa3	chr7	46361421	-	Ccl5	chr11	83421344	-	Interchromosomal	21005		GRCm39	supplementary_table_3
134f40fc-51ef-46e2-a7c4-892bfa96fa3c	Saa3:Ccl5	Saa3	chr7	46361421	-	Ccl5	chr11	83421344	-	Interchromosomal	21006		GRCm39	supplementary_table_3
ca1680ed-31a5-44f7-869d-ea11e238a2e1	Saa3:Ccl5	Saa3	chr7	46361421	-	Ccl5	chr11	83421344	-	Interchromosomal	21007		GRCm39	supplementary_table_3
3e2f06e1-4b04-4b2d-9372-b3f1a1b60c2e	Saa3:Ccl5	Saa3	chr7	46361421	-	Ccl5	chr11	83421344	-	Interchromosomal	21008		GRCm39	supplementary_table_3
60434754-c81f-4b69-bbe2-146312aa39b1	Saa3:Ccl5	Saa3	chr7	46361421	-	Ccl5	chr11	83421344	-	Interchromosomal	21009		GRCm39	supplementary_table_3
64b09906-9661-4f9d-9dd6-16b5573a75f4	Saa3:Ccl5	Saa3	chr7	46361421	-	Ccl5	chr11	83421344	-	Interchromosomal	21010		GRCm39	supplementary_table_3
ba1c8cb7-6e57-4d36-9685-bd31b7ce27eb	Ccl5:Saa3	Ccl5	chr11	83416603	-	Saa3	chr7	46365124	-	Interchromosomal	21011		GRCm39	supplementary_table_3
f8fb06cd-28c6-48a0-a0a2-13bcfa22788b	Saa3:Ccl5	Saa3	chr7	46361421	-	Ccl5	chr11	83421344	-	Interchromosomal	21012		GRCm39	supplementary_table_3
c00122d2-cc05-4972-8ff5-dd392035b0c1	Ccl5:Saa3	Ccl5	chr11	83416603	-	Saa3	chr7	46365124	-	Interchromosomal	21013		GRCm39	supplementary_table_3
265325cd-ac85-472a-be49-f1319ec8ab77	Ccl5:Saa3	Ccl5	chr11	83416603	-	Saa3	chr7	46365124	-	Interchromosomal	21014		GRCm39	supplementary_table_3
91d11026-806e-4bb7-b21d-8a55182eeda4	Ccl5:Saa3	Ccl5	chr11	83416603	-	Saa3	chr7	46362151	-	Interchromosomal	21015		GRCm39	supplementary_table_3
b4228abd-0858-4dce-bd0a-16b8bdd7d857	Pnrc1:Ccl5	Pnrc1	chr4	33245422	-	Ccl5	chr11	83421344	-	Interchromosomal	21016		GRCm39	supplementary_table_3
ed77023c-8727-44ec-ac9f-fe0263229d1f	Ccl5:Arhgap9	Ccl5	chr11	83416603	-	Arhgap9	chr10	127159575	+	Interchromosomal	21017		GRCm39	supplementary_table_3
711f3eb4-e375-4e02-a967-9fee6cc7f6b7	Ppp1r15a:Ccl5	Ppp1r15a	chr7	45172340	-	Ccl5	chr11	83421344	-	Interchromosomal	21018		GRCm39	supplementary_table_3
1ffb6da4-ac20-4df1-8d0d-f0989930e89c	Cd53:Ccl5	Cd53	chr3	106667236	-	Ccl5	chr11	83421344	-	Interchromosomal	21019		GRCm39	supplementary_table_3
88fbf35a-bc33-4c91-a102-760b62a55b63	Cd53:Ccl5	Cd53	chr3	106667236	-	Ccl5	chr11	83421344	-	Interchromosomal	21020		GRCm39	supplementary_table_3
9922f530-cfcd-40e2-b687-a63e14c3a20f	Ccl5:Irf8	Ccl5	chr11	83416603	-	Irf8	chr8	121463096	+	Interchromosomal	21021		GRCm39	supplementary_table_3
e36a8ca4-47d4-4b6d-a3f2-68802eb5e1b6	Tspo:Ccl5	Tspo	chr15	83458404	+	Ccl5	chr11	83421344	-	Interchromosomal	21022		GRCm39	supplementary_table_3
120a3bee-c182-4d83-9486-2842ad4c6847	Ccl5:Tspo	Ccl5	chr11	83416603	-	Tspo	chr15	83447792	+	Interchromosomal	21023		GRCm39	supplementary_table_3
b42e77d7-7762-4bf9-8797-ab580e978bf8	Tspo:Ccl5	Tspo	chr15	83458404	+	Ccl5	chr11	83421344	-	Interchromosomal	21024		GRCm39	supplementary_table_3
9c5fac8d-8c79-4e5f-ab86-f85acc756935	Rnpep:Ccl5	Rnpep	chr1	135194907	-	Ccl5	chr11	83420093	-	Interchromosomal	21025		GRCm39	supplementary_table_3
2e72213d-470d-4dc7-bbd0-a11b53055b3e	Tuba1c:Ccl5	Tuba1c	chr15	98935991	+	Ccl5	chr11	83421344	-	Interchromosomal	21026		GRCm39	supplementary_table_3
8d0fb215-f446-4c82-9215-6308782769ad	Rpl7:Ccl5	Rpl7	chr1	16171518	-	Ccl5	chr11	83421344	-	Interchromosomal	21027		GRCm39	supplementary_table_3
eaed0fe9-5ded-499a-be63-dac0f4648be4	Oaz1-ps:Ccl5	Oaz1-ps	chr17	17565717	-	Ccl5	chr11	83421344	-	Interchromosomal	21028		GRCm39	supplementary_table_3
4f906977-bc1f-41d9-8f70-544c616c6432	Ccl5:Gm9790	Ccl5	chr11	83416603	-	Gm9790	chr3	85823089	+	Interchromosomal	21029		GRCm39	supplementary_table_3
bfef01ed-eeb8-41d6-ba8c-706aa042f765	Ccl5:Rps2	Ccl5	chr11	83416603	-	Rps2	chr17	24939507	+	Interchromosomal	21030		GRCm39	supplementary_table_3
67ff8829-6966-4845-aed4-fba53031b671	Tlr1:Ccl5	Tlr1	chr5	65082021	-	Ccl5	chr11	83421344	-	Interchromosomal	21031		GRCm39	supplementary_table_3
7fe4c035-12ae-4f4f-9139-2431fe8df70c	Ccl5:Uqcrq	Ccl5	chr11	83416603	-	Uqcrq	chr11	53321654	-	Intrachromosomal	21032		GRCm39	supplementary_table_3
6b00be28-2865-4137-b51b-ce05e05e0d0e	Ccl5:Rpl18a	Ccl5	chr11	83416603	-	Rpl18a	chr8	71350056	-	Interchromosomal	21033		GRCm39	supplementary_table_3
be7d6243-995b-4a5a-9a20-124f9692ce1f	Fpr1:Ccl5	Fpr1	chr17	18096732	-	Ccl5	chr11	83421344	-	Interchromosomal	21034		GRCm39	supplementary_table_3
afdfd93b-790d-47ca-8b13-b1850d0d674a	Basp1:Ccl5	Basp1	chr15	25363362	-	Ccl5	chr11	83421344	-	Interchromosomal	21035		GRCm39	supplementary_table_3
4e0d3e87-6a1c-4a69-9aa8-c43e6d1ad560	Ifit2:Ccl5	Ifit2	chr19	34553819	+	Ccl5	chr11	83421344	-	Interchromosomal	21036		GRCm39	supplementary_table_3
30bd2ee8-8b0a-419a-919d-ea99d582e1f9	Scand1:Ccl5	Scand1	chr2	156153765	-	Ccl5	chr11	83421344	-	Interchromosomal	21037		GRCm39	supplementary_table_3
36e3c48c-f855-41ab-bcf7-b2995a93366e	Bst2:Ccl5	Bst2	chr8	71986898	-	Ccl5	chr11	83421344	-	Interchromosomal	21038		GRCm39	supplementary_table_3
eb9e160a-b9e1-4178-a975-f778de678c3c	Bst2:Ccl5	Bst2	chr8	71986898	-	Ccl5	chr11	83421344	-	Interchromosomal	21039		GRCm39	supplementary_table_3
17369bd4-15a5-471c-a1fc-6bfe3dd211b2	Ccl5:Rab2a	Ccl5	chr11	83416603	-	Rab2a	chr4	8535643	+	Interchromosomal	21040		GRCm39	supplementary_table_3
a41ec21a-8886-4a3b-9f78-16013db3fc78	Syngr2:Ccl5	Syngr2	chr11	117705109	+	Ccl5	chr11	83421344	-	Intrachromosomal	21041		GRCm39	supplementary_table_3
