protein_id	pair	arm	gene	gene_id	transcript_id	chromosome	strand	exon_id	exon_number	exon_start_1	exon_end_1	coding_nt_start_1	coding_nt_end_1	coding_bases	aa_start_1	aa_end_1	source_row	source_line
protein_1be097e6870c1cf0730492a3b988a24d343956ed810eb5ba6021075fddda67d4	Rn18s-rs5 → Lgals1	right	Lgals1	ENSMUSG00000068220.7	ENSMUST00000089377.6	chr15	+	ENSMUSE00000557877.6	4	78814198	78814665	352	495	144	118	165	1491569	"chr15	HAVANA	exon	78814198	78814665	.	+	.	gene_id ""ENSMUSG00000068220.7""; transcript_id ""ENSMUST00000089377.6""; gene_type ""protein_coding""; gene_name ""Lgals1""; transcript_type ""protein_coding""; transcript_name ""Lgals1-201""; exon_number 4; exon_id ""ENSMUSE00000557877.6""; level 2; protein_id ""ENSMUSP00000086795.6""; transcript_support_level ""1""; mgi_id ""MGI:96777""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS27628.1""; havana_gene ""OTTMUSG00000070759.1""; havana_transcript ""OTTMUST00000170976.1"";"
protein_1be097e6870c1cf0730492a3b988a24d343956ed810eb5ba6021075fddda67d4	Rn18s-rs5 → Lgals1	right	Lgals1	ENSMUSG00000068220.7	ENSMUST00000229159.2	chr15	+	ENSMUSE00001441969.2	1	78810926	78811004	32	99	68	11	33	1491575	"chr15	HAVANA	exon	78810926	78811004	.	+	.	gene_id ""ENSMUSG00000068220.7""; transcript_id ""ENSMUST00000229159.2""; gene_type ""protein_coding""; gene_name ""Lgals1""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Lgals1-202""; exon_number 1; exon_id ""ENSMUSE00001441969.2""; level 2; protein_id ""ENSMUSP00000155144.2""; mgi_id ""MGI:96777""; havana_gene ""OTTMUSG00000070759.1""; havana_transcript ""OTTMUST00000170977.1"";"
protein_1be097e6870c1cf0730492a3b988a24d343956ed810eb5ba6021075fddda67d4	Rn18s-rs5 → Lgals1	right	Lgals1	ENSMUSG00000068220.7	ENSMUST00000229159.2	chr15	+	ENSMUSE00000557882.2	2	78812170	78812249	100	179	80	34	60	1491578	"chr15	HAVANA	exon	78812170	78812249	.	+	.	gene_id ""ENSMUSG00000068220.7""; transcript_id ""ENSMUST00000229159.2""; gene_type ""protein_coding""; gene_name ""Lgals1""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Lgals1-202""; exon_number 2; exon_id ""ENSMUSE00000557882.2""; level 2; protein_id ""ENSMUSP00000155144.2""; mgi_id ""MGI:96777""; havana_gene ""OTTMUSG00000070759.1""; havana_transcript ""OTTMUST00000170977.1"";"
protein_1be097e6870c1cf0730492a3b988a24d343956ed810eb5ba6021075fddda67d4	Rn18s-rs5 → Lgals1	right	Lgals1	ENSMUSG00000068220.7	ENSMUST00000229159.2	chr15	+	ENSMUSE00001437549.2	4	78813833	78814004	180	351	172	60	117	1491583	"chr15	HAVANA	exon	78813833	78814004	.	+	.	gene_id ""ENSMUSG00000068220.7""; transcript_id ""ENSMUST00000229159.2""; gene_type ""protein_coding""; gene_name ""Lgals1""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Lgals1-202""; exon_number 4; exon_id ""ENSMUSE00001437549.2""; level 2; protein_id ""ENSMUSP00000155144.2""; mgi_id ""MGI:96777""; havana_gene ""OTTMUSG00000070759.1""; havana_transcript ""OTTMUST00000170977.1"";"
protein_1be097e6870c1cf0730492a3b988a24d343956ed810eb5ba6021075fddda67d4	Rn18s-rs5 → Lgals1	right	Lgals1	ENSMUSG00000068220.7	ENSMUST00000229159.2	chr15	+	ENSMUSE00001443472.2	5	78814198	78814391	352	495	144	118	165	1491584	"chr15	HAVANA	exon	78814198	78814391	.	+	.	gene_id ""ENSMUSG00000068220.7""; transcript_id ""ENSMUST00000229159.2""; gene_type ""protein_coding""; gene_name ""Lgals1""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Lgals1-202""; exon_number 5; exon_id ""ENSMUSE00001443472.2""; level 2; protein_id ""ENSMUSP00000155144.2""; mgi_id ""MGI:96777""; havana_gene ""OTTMUSG00000070759.1""; havana_transcript ""OTTMUST00000170977.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000037968.10	chr7	-	ENSMUSE00000265572.4	8	98653787	98653913	1	19	19	1	7	777219	"chr7	HAVANA	exon	98653787	98653913	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000037968.10""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""protein_coding""; transcript_name ""Uvrag-201""; exon_number 8; exon_id ""ENSMUSE00000265572.4""; level 2; protein_id ""ENSMUSP00000045297.9""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS21476.1""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144576.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000037968.10	chr7	-	ENSMUSE00000265566.4	9	98641131	98641215	20	104	85	7	35	777221	"chr7	HAVANA	exon	98641131	98641215	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000037968.10""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""protein_coding""; transcript_name ""Uvrag-201""; exon_number 9; exon_id ""ENSMUSE00000265566.4""; level 2; protein_id ""ENSMUSP00000045297.9""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS21476.1""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144576.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000037968.10	chr7	-	ENSMUSE00000265560.4	10	98638742	98638829	105	192	88	35	64	777223	"chr7	HAVANA	exon	98638742	98638829	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000037968.10""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""protein_coding""; transcript_name ""Uvrag-201""; exon_number 10; exon_id ""ENSMUSE00000265560.4""; level 2; protein_id ""ENSMUSP00000045297.9""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS21476.1""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144576.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000037968.10	chr7	-	ENSMUSE00000265552.4	11	98637391	98637451	193	253	61	65	85	777225	"chr7	HAVANA	exon	98637391	98637451	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000037968.10""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""protein_coding""; transcript_name ""Uvrag-201""; exon_number 11; exon_id ""ENSMUSE00000265552.4""; level 2; protein_id ""ENSMUSP00000045297.9""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS21476.1""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144576.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000037968.10	chr7	-	ENSMUSE00000335146.4	12	98628843	98629008	254	419	166	85	140	777227	"chr7	HAVANA	exon	98628843	98629008	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000037968.10""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""protein_coding""; transcript_name ""Uvrag-201""; exon_number 12; exon_id ""ENSMUSE00000335146.4""; level 2; protein_id ""ENSMUSP00000045297.9""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS21476.1""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144576.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000037968.10	chr7	-	ENSMUSE00000408424.4	13	98589098	98589176	420	498	79	140	166	777229	"chr7	HAVANA	exon	98589098	98589176	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000037968.10""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""protein_coding""; transcript_name ""Uvrag-201""; exon_number 13; exon_id ""ENSMUSE00000408424.4""; level 2; protein_id ""ENSMUSP00000045297.9""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""basic""; tag ""appris_principal_1""; tag ""CCDS""; ccdsid ""CCDS21476.1""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144576.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000209123.2	chr7	-	ENSMUSE00000265572.4	2	98653787	98653913	1	19	19	1	7	777241	"chr7	HAVANA	exon	98653787	98653913	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000209123.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Uvrag-208""; exon_number 2; exon_id ""ENSMUSE00000265572.4""; level 2; protein_id ""ENSMUSP00000146336.2""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""mRNA_start_NF""; tag ""cds_start_NF""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144589.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000209123.2	chr7	-	ENSMUSE00000265566.4	3	98641131	98641215	20	104	85	7	35	777243	"chr7	HAVANA	exon	98641131	98641215	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000209123.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Uvrag-208""; exon_number 3; exon_id ""ENSMUSE00000265566.4""; level 2; protein_id ""ENSMUSP00000146336.2""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""mRNA_start_NF""; tag ""cds_start_NF""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144589.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000209123.2	chr7	-	ENSMUSE00000265560.4	4	98638742	98638829	105	192	88	35	64	777245	"chr7	HAVANA	exon	98638742	98638829	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000209123.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Uvrag-208""; exon_number 4; exon_id ""ENSMUSE00000265560.4""; level 2; protein_id ""ENSMUSP00000146336.2""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""mRNA_start_NF""; tag ""cds_start_NF""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144589.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000209123.2	chr7	-	ENSMUSE00000265552.4	5	98637391	98637451	193	253	61	65	85	777247	"chr7	HAVANA	exon	98637391	98637451	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000209123.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Uvrag-208""; exon_number 5; exon_id ""ENSMUSE00000265552.4""; level 2; protein_id ""ENSMUSP00000146336.2""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""mRNA_start_NF""; tag ""cds_start_NF""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144589.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000209123.2	chr7	-	ENSMUSE00001377325.2	7	98628843	98629008	254	419	166	85	140	777252	"chr7	HAVANA	exon	98628843	98629008	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000209123.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Uvrag-208""; exon_number 7; exon_id ""ENSMUSE00001377325.2""; level 2; protein_id ""ENSMUSP00000146336.2""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""mRNA_start_NF""; tag ""cds_start_NF""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144589.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000209123.2	chr7	-	ENSMUSE00001380390.2	8	98589098	98589176	420	498	79	140	166	777253	"chr7	HAVANA	exon	98589098	98589176	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000209123.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Uvrag-208""; exon_number 8; exon_id ""ENSMUSE00001380390.2""; level 2; protein_id ""ENSMUSP00000146336.2""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; tag ""mRNA_start_NF""; tag ""cds_start_NF""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144589.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000207919.2	chr7	-	ENSMUSE00001380390.2	2	98589098	98589176	420	498	79	140	166	777265	"chr7	HAVANA	exon	98589098	98589176	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000207919.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""processed_transcript""; transcript_name ""Uvrag-203""; exon_number 2; exon_id ""ENSMUSE00001380390.2""; level 2; transcript_support_level ""3""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144590.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000208609.2	chr7	-	ENSMUSE00001377130.2	8	98653787	98653913	1	19	19	1	7	777276	"chr7	HAVANA	exon	98653787	98653913	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000208609.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-206""; exon_number 8; exon_id ""ENSMUSE00001377130.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144591.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000208609.2	chr7	-	ENSMUSE00001380843.2	9	98641131	98641215	20	104	85	7	35	777277	"chr7	HAVANA	exon	98641131	98641215	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000208609.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-206""; exon_number 9; exon_id ""ENSMUSE00001380843.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144591.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000208609.2	chr7	-	ENSMUSE00001381159.2	10	98638742	98638829	105	192	88	35	64	777278	"chr7	HAVANA	exon	98638742	98638829	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000208609.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-206""; exon_number 10; exon_id ""ENSMUSE00001381159.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144591.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000208609.2	chr7	-	ENSMUSE00001379985.2	11	98637391	98637451	193	253	61	65	85	777279	"chr7	HAVANA	exon	98637391	98637451	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000208609.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-206""; exon_number 11; exon_id ""ENSMUSE00001379985.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144591.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000208609.2	chr7	-	ENSMUSE00001377325.2	12	98628843	98629008	254	419	166	85	140	777280	"chr7	HAVANA	exon	98628843	98629008	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000208609.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-206""; exon_number 12; exon_id ""ENSMUSE00001377325.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144591.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000208609.2	chr7	-	ENSMUSE00001380390.2	13	98589098	98589176	420	498	79	140	166	777281	"chr7	HAVANA	exon	98589098	98589176	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000208609.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-206""; exon_number 13; exon_id ""ENSMUSE00001380390.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144591.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000207032.2	chr7	-	ENSMUSE00001377130.2	8	98653787	98653913	1	19	19	1	7	777291	"chr7	HAVANA	exon	98653787	98653913	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000207032.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-202""; exon_number 8; exon_id ""ENSMUSE00001377130.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144592.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000207032.2	chr7	-	ENSMUSE00001380843.2	9	98641131	98641215	20	104	85	7	35	777292	"chr7	HAVANA	exon	98641131	98641215	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000207032.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-202""; exon_number 9; exon_id ""ENSMUSE00001380843.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144592.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000207032.2	chr7	-	ENSMUSE00001381159.2	10	98638742	98638829	105	192	88	35	64	777293	"chr7	HAVANA	exon	98638742	98638829	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000207032.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-202""; exon_number 10; exon_id ""ENSMUSE00001381159.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144592.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000207032.2	chr7	-	ENSMUSE00001379985.2	11	98637391	98637451	193	253	61	65	85	777294	"chr7	HAVANA	exon	98637391	98637451	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000207032.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-202""; exon_number 11; exon_id ""ENSMUSE00001379985.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144592.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000207032.2	chr7	-	ENSMUSE00001377317.2	12	98628456	98629008	254	419	166	85	140	777295	"chr7	HAVANA	exon	98628456	98629008	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000207032.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""retained_intron""; transcript_name ""Uvrag-202""; exon_number 12; exon_id ""ENSMUSE00001377317.2""; level 2; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144592.1"";"
protein_40886b971ab3b58c192c7f4474815a21bcb8aee631c6987185eda3775ef2bcf3	Uvrag → Rnf130	left	Uvrag	ENSMUSG00000035354.10	ENSMUST00000208992.2	chr7	-	ENSMUSE00001377130.2	9	98653787	98653913	1	19	19	1	7	777312	"chr7	HAVANA	exon	98653787	98653913	.	-	.	gene_id ""ENSMUSG00000035354.10""; transcript_id ""ENSMUST00000208992.2""; gene_type ""protein_coding""; gene_name ""Uvrag""; transcript_type ""nonsense_mediated_decay""; transcript_name ""Uvrag-207""; exon_number 9; exon_id ""ENSMUSE00001377130.2""; level 2; protein_id ""ENSMUSP00000146640.2""; transcript_support_level ""1""; mgi_id ""MGI:1925860""; havana_gene ""OTTMUSG00000058912.3""; havana_transcript ""OTTMUST00000144586.1"";"
